Proxy depth,d18O,Temperature,Published age,Age model error
(m),(VSMOW),(°„C),(yr BP),"(yr, 1¶“)"
2002.71,-42.26,-53.5,26530,385.5
2003.05,-40.93,-49.4,26550,386
2003.33,-40.72,-48.8,26570,386.5
2003.62,-41.98,-52.6,26590,387.5
2003.93,-40.39,-47.8,26610,387.5
2004.25,-39.69,-45.7,26630,388.5
2004.57,-40.15,-47.1,26650,388.5
2004.88,-41.82,-52.2,26670,389
2005.19,-42.70,-54.8,26690,390
2005.48,-40.37,-47.7,26710,391
2005.83,-41.49,-51.1,26730,392
2006.17,-41.53,-51.3,26750,392.5
2006.47,-41.78,-52.0,26770,393
2006.80,-40.35,-47.7,26790,393.5
2007.11,-41.87,-52.3,26810,394.5
2007.45,-41.33,-50.7,26830,395
2007.77,-40.57,-48.3,26850,395.5
2008.09,-41.26,-50.4,26870,395.5
2008.42,-39.78,-45.9,26890,397
2008.76,-42.07,-52.9,26910,397
2009.12,-42.23,-53.4,26930,397.5
2009.44,-40.28,-47.5,26950,397.5
2009.74,-40.73,-48.8,26970,397.5
2010.04,-39.83,-46.1,26990,398.5
2010.36,-41.80,-52.1,27010,399
2010.70,-41.26,-50.4,27030,399
2011.04,-42.50,-54.2,27050,399
2011.38,-41.50,-51.2,27070,399.5
2011.70,-40.71,-48.8,27090,400
2011.97,-40.29,-47.5,27110,400.5
2012.27,-38.58,-42.3,27130,401
2012.58,-41.15,-50.1,27150,402
2012.90,-40.18,-47.1,27170,402
2013.19,-40.19,-47.2,27190,402
2013.54,-40.19,-47.2,27210,402.5
2013.88,-41.74,-51.9,27230,402.5
2014.19,-41.67,-51.7,27250,402.5
2014.53,-42.16,-53.2,27270,403
2014.83,-41.05,-49.8,27290,404
2015.13,-40.72,-48.8,27310,405
2015.45,-41.86,-52.3,27330,405.5
2015.77,-40.59,-48.4,27350,406.5
2016.09,-41.36,-50.7,27370,407
2016.42,-42.80,-55.1,27390,407.5
2016.70,-42.34,-53.7,27410,408
2016.99,-40.01,-46.6,27430,409
2017.32,-40.01,-46.6,27450,409.5
2017.64,-39.71,-45.7,27470,410
2018.09,-41.55,-51.3,27490,411
2018.60,-38.37,-41.6,27510,411
2019.10,-37.38,-38.6,27530,411.5
2019.74,-38.80,-42.9,27550,411.5
2020.36,-38.11,-40.8,27570,412.5
2020.97,-37.71,-39.6,27590,412.5
2021.61,-38.72,-42.7,27610,413
2022.13,-38.45,-41.9,27630,413.5
2022.70,-38.39,-41.7,27650,413.5
2023.30,-37.53,-39.1,27670,414
2023.99,-37.05,-37.6,27690,414.5
2024.70,-36.51,-36.0,27710,415.5
2025.39,-38.08,-40.7,27730,416
2025.85,-40.20,-47.2,27750,416.5
2026.16,-40.94,-49.5,27770,417.5
2026.45,-41.01,-49.7,27790,418
2026.77,-40.82,-49.1,27810,419
2027.05,-41.22,-50.3,27830,420
2027.34,-41.55,-51.3,27850,420.5
2027.62,-40.73,-48.8,27870,421.5
2027.90,-39.19,-44.1,27890,422.5
2028.16,-40.38,-47.8,27910,423.5
2028.49,-42.63,-54.6,27930,424.5
2028.77,-41.69,-51.8,27950,425
2029.07,-39.95,-46.4,27970,425.5
2029.36,-42.93,-55.5,27990,426.5
2029.64,-42.26,-53.5,28010,427.5
2029.93,-41.01,-49.7,28030,428
2030.20,-43.24,-56.5,28050,429
2030.47,-42.00,-52.7,28070,430
2030.72,-39.97,-46.5,28090,431
2031.00,-41.37,-50.8,28110,431.5
2031.26,-41.61,-51.5,28130,432.5
2031.56,-41.33,-50.7,28150,432.5
2031.82,-42.63,-54.6,28170,433.5
2032.09,-40.50,-48.1,28190,435
2032.40,-40.51,-48.2,28210,435.5
2032.66,-42.70,-54.8,28230,436.5
2032.97,-40.42,-47.9,28250,438
2033.25,-40.07,-46.8,28270,438.5
2033.53,-40.11,-46.9,28290,439
2033.84,-40.99,-49.6,28310,439.5
2034.12,-43.19,-56.3,28330,440
2034.42,-41.05,-49.8,28350,440
2034.68,-40.52,-48.2,28370,440
2035.01,-42.93,-55.5,28390,440.5
2035.35,-42.63,-54.6,28410,440.5
2035.66,-41.80,-52.1,28430,441
2035.94,-41.35,-50.7,28450,441.5
2036.27,-41.00,-49.7,28470,442
2036.64,-41.27,-50.5,28490,442.5
2036.97,-41.76,-52.0,28510,442.5
2037.30,-40.92,-49.4,28530,443
2037.70,-41.30,-50.6,28550,443.5
2038.15,-39.62,-45.4,28570,444
2038.63,-37.96,-40.4,28590,444
2039.15,-38.94,-43.4,28610,444.5
2039.70,-38.71,-42.7,28630,444.5
2040.29,-37.79,-39.9,28650,445
2040.79,-38.11,-40.8,28670,445
2041.41,-38.05,-40.7,28690,445.5
2041.96,-38.49,-42.0,28710,446.5
2042.53,-37.93,-40.3,28730,446.5
2043.20,-37.09,-37.7,28750,447
2043.80,-37.85,-40.0,28770,447.5
2044.45,-38.28,-41.4,28790,448
2045.07,-37.66,-39.5,28810,448
2045.60,-37.47,-38.9,28830,448.5
2046.05,-38.77,-42.8,28850,449
2046.39,-39.78,-45.9,28870,449
2046.71,-41.49,-51.1,28890,450
2047.01,-41.82,-52.2,28910,450.5
2047.29,-41.88,-52.3,28930,450.5
2047.59,-41.35,-50.7,28950,450.5
2047.87,-41.29,-50.5,28970,451.5
2048.16,-42.34,-53.7,28990,452.5
2048.43,-40.70,-48.7,29010,452.5
2048.69,-40.75,-48.9,29030,453.5
2048.92,-41.19,-50.2,29050,454.5
2049.18,-40.49,-48.1,29070,455.5
2049.41,-40.28,-47.5,29090,456
2049.67,-42.66,-54.7,29110,456.5
2049.92,-40.96,-49.5,29130,457
2050.16,-41.54,-51.3,29150,457.5
2050.43,-41.23,-50.4,29170,458.5
2050.67,-40.46,-48.0,29190,459
2050.91,-40.92,-49.4,29210,459
2051.14,-39.28,-44.4,29230,459.5
2051.41,-40.32,-47.6,29250,459.5
2051.65,-42.35,-53.8,29270,460
2051.91,-41.95,-52.5,29290,460.5
2052.16,-42.25,-53.5,29310,461.5
2052.42,-41.62,-51.5,29330,461.5
2052.69,-41.37,-50.8,29350,462
2052.93,-40.84,-49.2,29370,463
2053.15,-41.39,-50.8,29390,463
2053.41,-43.83,-58.3,29410,463.5
2053.64,-41.83,-52.2,29430,464
2053.84,-42.02,-52.8,29450,465
2054.05,-41.74,-51.9,29470,466
2054.30,-40.63,-48.5,29490,466.5
2054.52,-41.84,-52.2,29510,467.5
2054.78,-41.02,-49.7,29530,468.5
2055.05,-42.92,-55.5,29550,469
2055.30,-41.29,-50.5,29570,470
2055.55,-41.74,-51.9,29590,471.5
2055.78,-39.45,-44.9,29610,472.5
2056.01,-41.84,-52.2,29630,473
2056.26,-41.75,-51.9,29650,474
2056.49,-43.21,-56.4,29670,475
2056.71,-41.36,-50.7,29690,476.5
2056.97,-42.27,-53.5,29710,477
2057.23,-42.01,-52.7,29730,478
2057.48,-43.05,-55.9,29750,479
2057.73,-42.93,-55.5,29770,479.5
2057.96,-43.16,-56.2,29790,480
2058.22,-41.36,-50.7,29810,480.5
2058.49,-40.79,-49.0,29830,481.5
2058.73,-42.66,-54.7,29850,482.5
2058.96,-42.90,-55.4,29870,483
2059.22,-41.46,-51.1,29890,483.5
2059.49,-43.19,-56.3,29910,484
2059.78,-43.34,-56.8,29930,484.5
2060.05,-40.15,-47.1,29950,485.5
2060.28,-42.34,-53.7,29970,486.5
2060.52,-41.90,-52.4,29990,486.5
2060.77,-42.60,-54.5,30010,487.5
2061.03,-42.10,-53.0,30030,488.5
2061.27,-40.33,-47.6,30050,488.5
2061.50,-39.00,-43.6,30070,489.5
2061.75,-41.71,-51.8,30090,490
2061.98,-43.08,-56.0,30110,490.5
2062.26,-41.01,-49.7,30130,491
2062.49,-41.58,-51.4,30150,491.5
2062.73,-42.10,-53.0,30170,492
2062.97,-42.13,-53.1,30190,493
2063.20,-42.56,-54.4,30210,493.5
2063.44,-42.77,-55.0,30230,494.5
2063.67,-43.53,-57.4,30250,495
2063.95,-42.70,-54.8,30270,495.5
2064.19,-41.20,-50.3,30290,496
2064.43,-41.99,-52.7,30310,496.5
2064.66,-41.20,-50.3,30330,497
2064.94,-42.59,-54.5,30350,497.5
2065.15,-40.76,-48.9,30370,498
2065.37,-40.06,-46.8,30390,499.5
2065.57,-42.91,-55.5,30410,499.5
2065.78,-41.98,-52.6,30430,499.5
2066.05,-41.89,-52.4,30450,500
2066.31,-41.23,-50.4,30470,501
2066.62,-41.83,-52.2,30490,502
2066.86,-42.68,-54.8,30510,503
2067.15,-42.32,-53.7,30530,503.5
2067.44,-41.50,-51.2,30550,504
2067.73,-40.20,-47.2,30570,504.5
2068.03,-41.76,-52.0,30590,505.5
2068.31,-41.21,-50.3,30610,506
2068.57,-39.21,-44.2,30630,506.5
2068.86,-40.66,-48.6,30650,508
2069.19,-39.92,-46.4,30670,509
2069.54,-40.60,-48.4,30690,509.5
2069.90,-39.58,-45.3,30710,510.5
2070.22,-39.26,-44.3,30730,511
2070.54,-41.49,-51.1,30750,511.5
2070.87,-41.50,-51.2,30770,511.5
2071.18,-42.52,-54.3,30790,512
2071.49,-41.90,-52.4,30810,512.5
2071.80,-40.09,-46.9,30830,513.5
2072.10,-42.08,-52.9,30850,514.5
2072.39,-41.53,-51.3,30870,516
2072.63,-43.12,-56.1,30890,517
2072.91,-41.66,-51.7,30910,518
2073.21,-42.20,-53.3,30930,518
2073.46,-41.84,-52.2,30950,519
2073.73,-42.10,-53.0,30970,519
2074.01,-42.73,-54.9,30990,519.5
2074.32,-42.07,-52.9,31010,520.5
2074.61,-41.25,-50.4,31030,521
2074.89,-41.17,-50.2,31050,521.5
2075.17,-40.51,-48.2,31070,522.5
2075.48,-42.41,-54.0,31090,523.5
2075.77,-41.49,-51.1,31110,524
2076.03,-43.00,-55.8,31130,524.5
2076.28,-41.94,-52.5,31150,524.5
2076.51,-40.84,-49.2,31170,525.5
2076.81,-41.53,-51.3,31190,526.5
2077.12,-41.17,-50.2,31210,527
2077.40,-40.14,-47.0,31230,527.5
2077.67,-43.02,-55.8,31250,528.5
2077.94,-41.40,-50.9,31270,529.5
2078.21,-42.32,-53.7,31290,530.5
2078.45,-41.11,-50.0,31310,531.5
2078.73,-42.48,-54.2,31330,532
2078.99,-42.18,-53.2,31350,532.5
2079.27,-41.23,-50.4,31370,533
2079.54,-40.84,-49.2,31390,533.5
2079.79,-41.99,-52.7,31410,534.5
2080.07,-41.24,-50.4,31430,535
2080.33,-41.79,-52.1,31450,536
2080.58,-41.68,-51.7,31470,536.5
2080.85,-43.19,-56.3,31490,537
2081.11,-41.57,-51.4,31510,538
2081.38,-43.04,-55.9,31530,539
2081.69,-42.64,-54.7,31550,540
2081.97,-41.86,-52.3,31570,540.5
2082.25,-42.78,-55.1,31590,542
2082.54,-42.46,-54.1,31610,542.5
2082.82,-43.31,-56.7,31630,544.5
2083.10,-41.91,-52.4,31650,544.5
2083.41,-41.32,-50.6,31670,544.5
2083.70,-41.12,-50.0,31690,545.5
2083.98,-42.54,-54.3,31710,546
2084.27,-42.66,-54.7,31730,546
2084.56,-41.04,-49.8,31750,547
2084.85,-40.74,-48.9,31770,547.5
2085.11,-40.81,-49.1,31790,548
2085.40,-42.49,-54.2,31810,549
2085.66,-41.66,-51.7,31830,549.5
2085.94,-41.29,-50.5,31850,550
2086.20,-41.13,-50.0,31870,550.5
2086.48,-41.58,-51.4,31890,550.5
2086.75,-40.68,-48.7,31910,551.5
2087.03,-40.82,-49.1,31930,551.5
2087.33,-40.72,-48.8,31950,551.5
2087.66,-40.91,-49.4,31970,552
2087.98,-40.30,-47.5,31990,553.5
2088.29,-40.58,-48.4,32010,554
2088.69,-40.04,-46.7,32030,554.5
2089.07,-39.96,-46.5,32050,555.5
2089.50,-40.41,-47.9,32070,555.5
2089.91,-40.02,-46.7,32090,556.5
2090.33,-39.81,-46.0,32110,558
2090.78,-38.83,-43.0,32130,558.5
2091.22,-39.24,-44.3,32150,559
2091.68,-39.04,-43.7,32170,559.5
2092.07,-38.69,-42.6,32190,560
2092.49,-38.34,-41.5,32210,561
2092.94,-39.39,-44.7,32230,561
2093.46,-38.25,-41.3,32250,561.5
2093.98,-38.25,-41.3,32270,561.5
2094.48,-39.08,-43.8,32290,562
2094.97,-38.88,-43.2,32310,563
2095.45,-38.46,-41.9,32330,564.5
2095.98,-38.57,-42.2,32350,564.5
2096.56,-38.68,-42.6,32370,565
2097.13,-38.66,-42.5,32390,565
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
