Proxy depth,UK'37,Published temperature,Published age,Marine04 age,Marine09 age,Age model error,,14C depth,Material,14C age,14C error,忖R,Marine04 age,,,Marine09 age,,
552.5,0.557,15.2,36851,NaN,NaN,NaN,,,,,,,,,,,,
553.5,0.550,15.0,36909,NaN,NaN,NaN,,,,,,,,,,,,
554.5,0.552,15.1,36966,NaN,NaN,NaN,,,,,,,,,,,,
555.5,0.532,14.5,37023,NaN,NaN,NaN,,,,,,,,,,,,
556.5,0.551,15.0,37079,NaN,NaN,NaN,,,,,,,,,,,,
557.5,0.552,15.1,37136,NaN,NaN,NaN,,,,,,,,,,,,
558.5,0.521,14.2,37192,NaN,NaN,NaN,,,,,,,,,,,,
559.5,0.514,14.0,37248,NaN,NaN,NaN,,,,,,,,,,,,
560.5,0.536,14.6,37304,NaN,NaN,NaN,,,,,,,,,,,,
561.5,0.537,14.6,37360,NaN,NaN,NaN,,,,,,,,,,,,
562.5,0.511,13.9,37416,NaN,NaN,NaN,,,,,,,,,,,,
563.5,0.498,13.5,37468,NaN,NaN,NaN,,,,,,,,,,,,
564.5,0.514,14.0,37518,NaN,NaN,NaN,,,,,,,,,,,,
565.5,0.522,14.2,37568,NaN,NaN,NaN,,,,,,,,,,,,
566.5,0.538,14.7,37617,NaN,NaN,NaN,,,,,,,,,,,,
567.5,0.540,14.7,37667,NaN,NaN,NaN,,,,,,,,,,,,
568.5,0.542,14.8,37716,NaN,NaN,NaN,,,,,,,,,,,,
569.5,0.540,14.7,37766,NaN,NaN,NaN,,,,,,,,,,,,
570.5,0.536,14.6,37815,NaN,NaN,NaN,,,,,,,,,,,,
571.5,0.531,14.5,37864,NaN,NaN,NaN,,,,,,,,,,,,
572.5,0.530,14.4,37913,NaN,NaN,NaN,,,,,,,,,,,,
573.5,0.502,13.6,37962,NaN,NaN,NaN,,,,,,,,,,,,
574.5,0.513,13.9,38010,NaN,NaN,NaN,,,,,,,,,,,,
575.5,0.518,14.1,38058,NaN,NaN,NaN,,,,,,,,,,,,
576.5,0.515,14.0,38107,NaN,NaN,NaN,,,,,,,,,,,,
577.5,0.539,14.7,38155,NaN,NaN,NaN,,,,,,,,,,,,
578.5,0.528,14.4,38202,NaN,NaN,NaN,,,,,,,,,,,,
579.5,0.533,14.5,38248,NaN,NaN,NaN,,,,,,,,,,,,
580.5,0.526,14.3,38294,NaN,NaN,NaN,,,,,,,,,,,,
581.5,0.541,14.8,38340,NaN,NaN,NaN,,,,,,,,,,,,
582.5,0.553,15.1,38387,NaN,NaN,NaN,,,,,,,,,,,,
583.5,0.570,15.6,38433,NaN,NaN,NaN,,,,,,,,,,,,
584.5,0.567,15.5,38478,NaN,NaN,NaN,,,,,,,,,,,,
585.5,0.552,15.1,38524,NaN,NaN,NaN,,,,,,,,,,,,
586.5,0.543,14.8,38570,NaN,NaN,NaN,,,,,,,,,,,,
587.5,0.543,14.8,38616,NaN,NaN,NaN,,,,,,,,,,,,
588.5,0.542,14.8,38661,NaN,NaN,NaN,,,,,,,,,,,,
589.5,0.540,14.7,38705,NaN,NaN,NaN,,,,,,,,,,,,
590.5,0.543,14.8,38750,NaN,NaN,NaN,,,,,,,,,,,,
591.5,0.539,14.7,38795,NaN,NaN,NaN,,,,,,,,,,,,
592.5,0.531,14.5,38840,NaN,NaN,NaN,,,,,,,,,,,,
593.5,0.519,14.1,38884,NaN,NaN,NaN,,,,,,,,,,,,
594.5,0.516,14.0,38927,NaN,NaN,NaN,,,,,,,,,,,,
595.5,0.520,14.1,38971,NaN,NaN,NaN,,,,,,,,,,,,
596.5,0.502,13.6,39014,NaN,NaN,NaN,,,,,,,,,,,,
597.5,0.484,13.1,39058,NaN,NaN,NaN,,,,,,,,,,,,
598.5,0.488,13.2,39101,NaN,NaN,NaN,,,,,,,,,,,,
599.5,0.488,13.2,39144,NaN,NaN,NaN,,,,,,,,,,,,
600.5,0.488,13.2,39188,NaN,NaN,NaN,,,,,,,,,,,,
601.5,0.492,13.3,39231,NaN,NaN,NaN,,,,,,,,,,,,
602.5,0.497,13.5,39274,NaN,NaN,NaN,,,,,,,,,,,,
603.5,0.492,13.3,39317,NaN,NaN,NaN,,,,,,,,,,,,
604.5,0.501,13.6,39359,NaN,NaN,NaN,,,,,,,,,,,,
605.5,0.498,13.5,39402,NaN,NaN,NaN,,,,,,,,,,,,
606.5,0.487,13.2,39444,NaN,NaN,NaN,,,,,,,,,,,,
607.5,0.479,13.0,39486,NaN,NaN,NaN,,,,,,,,,,,,
608.5,0.473,12.8,39528,NaN,NaN,NaN,,,,,,,,,,,,
609.5,0.477,12.9,39570,NaN,NaN,NaN,,,,,,,,,,,,
610.5,0.469,12.6,39612,NaN,NaN,NaN,,,,,,,,,,,,
611.5,0.467,12.6,39654,NaN,NaN,NaN,,,,,,,,,,,,
612.5,0.487,13.2,39695,NaN,NaN,NaN,,,,,,,,,,,,
613.5,0.500,13.5,39737,NaN,NaN,NaN,,,,,,,,,,,,
614.5,0.495,13.4,39779,NaN,NaN,NaN,,,,,,,,,,,,
615.5,0.495,13.4,39820,NaN,NaN,NaN,,,,,,,,,,,,
616.5,0.496,13.4,39862,NaN,NaN,NaN,,,,,,,,,,,,
617.5,0.513,13.9,39904,NaN,NaN,NaN,,,,,,,,,,,,
618.5,0.522,14.2,39945,NaN,NaN,NaN,,,,,,,,,,,,
619.5,0.518,14.1,39987,NaN,NaN,NaN,,,,,,,,,,,,
620.5,0.509,13.8,40029,NaN,NaN,NaN,,,,,,,,,,,,
621.5,0.507,13.8,40071,NaN,NaN,NaN,,,,,,,,,,,,
622.5,0.491,13.3,40113,NaN,NaN,NaN,,,,,,,,,,,,
623.5,0.508,13.8,40155,NaN,NaN,NaN,,,,,,,,,,,,
624.5,0.507,13.8,40197,NaN,NaN,NaN,,,,,,,,,,,,
625.5,0.506,13.7,40239,NaN,NaN,NaN,,,,,,,,,,,,
626.5,0.498,13.5,40281,NaN,NaN,NaN,,,,,,,,,,,,
627.5,0.479,13.0,40322,NaN,NaN,NaN,,,,,,,,,,,,
628.5,0.478,12.9,40365,NaN,NaN,NaN,,,,,,,,,,,,
629.5,0.468,12.6,40408,NaN,NaN,NaN,,,,,,,,,,,,
630.5,0.454,12.2,40450,NaN,NaN,NaN,,,,,,,,,,,,
631.5,0.463,12.5,40493,NaN,NaN,NaN,,,,,,,,,,,,
632.5,0.466,12.6,40536,NaN,NaN,NaN,,,,,,,,,,,,
633.5,0.482,13.0,40584,NaN,NaN,NaN,,,,,,,,,,,,
635.5,0.461,12.4,40686,NaN,NaN,NaN,,,,,,,,,,,,
637.5,0.466,12.5,40788,NaN,NaN,NaN,,,,,,,,,,,,
639.5,0.470,12.7,40891,NaN,NaN,NaN,,,,,,,,,,,,
641.5,0.484,13.1,40995,NaN,NaN,NaN,,,,,,,,,,,,
643.5,0.474,12.8,41101,NaN,NaN,NaN,,,,,,,,,,,,
645.5,0.495,13.4,41212,NaN,NaN,NaN,,,,,,,,,,,,
647.5,0.511,13.9,41322,NaN,NaN,NaN,,,,,,,,,,,,
649.5,0.526,14.3,41449,NaN,NaN,NaN,,,,,,,,,,,,
651.5,0.512,13.9,41579,NaN,NaN,NaN,,,,,,,,,,,,
653.5,0.503,13.6,41710,NaN,NaN,NaN,,,,,,,,,,,,
655.5,0.479,12.9,41842,NaN,NaN,NaN,,,,,,,,,,,,
657.5,0.465,12.5,41975,NaN,NaN,NaN,,,,,,,,,,,,
659.5,0.463,12.5,42109,NaN,NaN,NaN,,,,,,,,,,,,
661.5,0.466,12.6,42243,NaN,NaN,NaN,,,,,,,,,,,,
663.5,0.453,12.2,42378,NaN,NaN,NaN,,,,,,,,,,,,
665.5,0.447,12.0,42515,NaN,NaN,NaN,,,,,,,,,,,,
667.5,0.438,11.7,42652,NaN,NaN,NaN,,,,,,,,,,,,
669.5,0.488,13.2,42789,NaN,NaN,NaN,,,,,,,,,,,,
671.5,0.485,13.1,42926,NaN,NaN,NaN,,,,,,,,,,,,
673.5,0.525,14.3,43063,NaN,NaN,NaN,,,,,,,,,,,,
675.5,0.499,13.5,43201,NaN,NaN,NaN,,,,,,,,,,,,
677.5,0.483,13.1,43339,NaN,NaN,NaN,,,,,,,,,,,,
679.5,0.517,14.1,43477,NaN,NaN,NaN,,,,,,,,,,,,
681.5,0.515,14.0,43615,NaN,NaN,NaN,,,,,,,,,,,,
683.5,0.511,13.9,43753,NaN,NaN,NaN,,,,,,,,,,,,
685.5,0.501,13.6,43892,NaN,NaN,NaN,,,,,,,,,,,,
687.5,0.487,13.2,44030,NaN,NaN,NaN,,,,,,,,,,,,
689.5,0.513,14.0,44169,NaN,NaN,NaN,,,,,,,,,,,,
691.5,0.520,14.1,44308,NaN,NaN,NaN,,,,,,,,,,,,
693.5,0.517,14.0,44447,NaN,NaN,NaN,,,,,,,,,,,,
695.5,0.525,14.3,44587,NaN,NaN,NaN,,,,,,,,,,,,
697.5,0.532,14.5,44726,NaN,NaN,NaN,,,,,,,,,,,,
699.5,0.482,13.0,44865,NaN,NaN,NaN,,,,,,,,,,,,
701.5,0.495,13.4,45005,NaN,NaN,NaN,,,,,,,,,,,,
703.5,0.493,13.3,45144,NaN,NaN,NaN,,,,,,,,,,,,
705.5,0.490,13.3,45285,NaN,NaN,NaN,,,,,,,,,,,,
709.5,0.473,12.8,45565,NaN,NaN,NaN,,,,,,,,,,,,
711.5,0.487,13.2,45706,NaN,NaN,NaN,,,,,,,,,,,,
713.5,0.490,13.3,45847,NaN,NaN,NaN,,,,,,,,,,,,
715.5,0.484,13.1,45987,NaN,NaN,NaN,,,,,,,,,,,,
717.5,0.499,13.5,46128,NaN,NaN,NaN,,,,,,,,,,,,
719.5,0.487,13.2,46270,NaN,NaN,NaN,,,,,,,,,,,,
721.5,0.482,13.0,46411,NaN,NaN,NaN,,,,,,,,,,,,
723.5,0.471,12.7,46553,NaN,NaN,NaN,,,,,,,,,,,,
725.5,0.447,12.0,46694,NaN,NaN,NaN,,,,,,,,,,,,
727.5,0.469,12.6,46836,NaN,NaN,NaN,,,,,,,,,,,,
729.5,0.466,12.6,46977,NaN,NaN,NaN,,,,,,,,,,,,
731.5,0.465,12.5,47119,NaN,NaN,NaN,,,,,,,,,,,,
733.5,0.492,13.3,47260,NaN,NaN,NaN,,,,,,,,,,,,
735.5,0.508,13.8,47400,NaN,NaN,NaN,,,,,,,,,,,,
737.5,0.503,13.7,47540,NaN,NaN,NaN,,,,,,,,,,,,
739.5,0.495,13.4,47680,NaN,NaN,NaN,,,,,,,,,,,,
741.5,0.514,14.0,47819,NaN,NaN,NaN,,,,,,,,,,,,
743.5,0.514,14.0,47956,NaN,NaN,NaN,,,,,,,,,,,,
745.5,0.513,13.9,48089,NaN,NaN,NaN,,,,,,,,,,,,
747.5,0.527,14.4,48222,NaN,NaN,NaN,,,,,,,,,,,,
749.5,0.474,12.8,48345,NaN,NaN,NaN,,,,,,,,,,,,
751.5,0.498,13.5,48468,NaN,NaN,NaN,,,,,,,,,,,,
753.5,0.513,13.9,48591,NaN,NaN,NaN,,,,,,,,,,,,
755.5,0.539,14.7,48714,NaN,NaN,NaN,,,,,,,,,,,,
757.5,0.527,14.4,48837,NaN,NaN,NaN,,,,,,,,,,,,
759.5,0.507,13.8,48950,NaN,NaN,NaN,,,,,,,,,,,,
761.5,0.526,14.3,49062,NaN,NaN,NaN,,,,,,,,,,,,
763.5,0.557,15.2,49173,NaN,NaN,NaN,,,,,,,,,,,,
765.5,0.569,15.6,49282,NaN,NaN,NaN,,,,,,,,,,,,
767.5,0.571,15.6,49390,NaN,NaN,NaN,,,,,,,,,,,,
769.5,0.592,16.3,49497,NaN,NaN,NaN,,,,,,,,,,,,
771.5,0.568,15.6,49605,NaN,NaN,NaN,,,,,,,,,,,,
773.5,0.575,15.8,49710,NaN,NaN,NaN,,,,,,,,,,,,
774.5,0.511,13.9,49761,NaN,NaN,NaN,,,,,,,,,,,,
775.5,0.519,14.1,49812,NaN,NaN,NaN,,,,,,,,,,,,
777.5,0.614,16.9,49915,NaN,NaN,NaN,,,,,,,,,,,,
779.5,0.618,17.0,50017,NaN,NaN,NaN,,,,,,,,,,,,
781.5,0.618,17.0,50118,NaN,NaN,NaN,,,,,,,,,,,,
783.5,0.625,17.2,50220,NaN,NaN,NaN,,,,,,,,,,,,
785.5,0.623,17.2,50321,NaN,NaN,NaN,,,,,,,,,,,,
787.5,0.553,15.1,50422,NaN,NaN,NaN,,,,,,,,,,,,
789.5,0.577,15.8,50524,NaN,NaN,NaN,,,,,,,,,,,,
791.5,0.568,15.6,50627,NaN,NaN,NaN,,,,,,,,,,,,
793.5,0.586,16.1,50729,NaN,NaN,NaN,,,,,,,,,,,,
795.5,0.615,17.0,50832,NaN,NaN,NaN,,,,,,,,,,,,
797.5,0.620,17.1,50934,NaN,NaN,NaN,,,,,,,,,,,,
799.5,0.598,16.4,51039,NaN,NaN,NaN,,,,,,,,,,,,
801.5,0.625,17.2,51143,NaN,NaN,NaN,,,,,,,,,,,,
803.5,0.603,16.6,51249,NaN,NaN,NaN,,,,,,,,,,,,
804.5,0.622,17.1,51304,NaN,NaN,NaN,,,,,,,,,,,,
810.5,0.606,16.7,51630,NaN,NaN,NaN,,,,,,,,,,,,
811.5,0.586,16.1,51685,NaN,NaN,NaN,,,,,,,,,,,,
813.5,0.583,16.0,51794,NaN,NaN,NaN,,,,,,,,,,,,
815.5,0.572,15.7,51909,NaN,NaN,NaN,,,,,,,,,,,,
817.5,0.569,15.6,52024,NaN,NaN,NaN,,,,,,,,,,,,
819.5,0.560,15.3,52141,NaN,NaN,NaN,,,,,,,,,,,,
821.5,0.554,15.2,52260,NaN,NaN,NaN,,,,,,,,,,,,
823.5,0.571,15.6,52378,NaN,NaN,NaN,,,,,,,,,,,,
825.5,0.569,15.6,52499,NaN,NaN,NaN,,,,,,,,,,,,
827.5,0.559,15.3,52621,NaN,NaN,NaN,,,,,,,,,,,,
829.5,0.548,15.0,52748,NaN,NaN,NaN,,,,,,,,,,,,
831.5,0.549,15.0,52884,NaN,NaN,NaN,,,,,,,,,,,,
833.5,0.561,15.4,53020,NaN,NaN,NaN,,,,,,,,,,,,
835.5,0.584,16.0,53161,NaN,NaN,NaN,,,,,,,,,,,,
837.5,0.586,16.1,53302,NaN,NaN,NaN,,,,,,,,,,,,
839.5,0.609,16.8,53445,NaN,NaN,NaN,,,,,,,,,,,,
841.5,0.579,15.9,53590,NaN,NaN,NaN,,,,,,,,,,,,
843.5,0.605,16.7,53734,NaN,NaN,NaN,,,,,,,,,,,,
845.5,0.606,16.7,53906,NaN,NaN,NaN,,,,,,,,,,,,
847.5,0.593,16.3,54081,NaN,NaN,NaN,,,,,,,,,,,,
848.5,0.573,15.7,54169,NaN,NaN,NaN,,,,,,,,,,,,
849.5,0.505,13.7,54257,NaN,NaN,NaN,,,,,,,,,,,,
850.5,0.507,13.8,54346,NaN,NaN,NaN,,,,,,,,,,,,
851.5,0.585,16.0,54434,NaN,NaN,NaN,,,,,,,,,,,,
852.5,0.563,15.4,54523,NaN,NaN,NaN,,,,,,,,,,,,
853.5,0.533,14.5,54611,NaN,NaN,NaN,,,,,,,,,,,,
854.5,0.576,15.8,54702,NaN,NaN,NaN,,,,,,,,,,,,
855.5,0.583,16.0,54793,NaN,NaN,NaN,,,,,,,,,,,,
856.5,0.565,15.5,54883,NaN,NaN,NaN,,,,,,,,,,,,
857.5,0.560,15.3,54974,NaN,NaN,NaN,,,,,,,,,,,,
858.5,0.574,15.7,55065,NaN,NaN,NaN,,,,,,,,,,,,
859.5,0.584,16.0,55160,NaN,NaN,NaN,,,,,,,,,,,,
861.5,0.580,15.9,55354,NaN,NaN,NaN,,,,,,,,,,,,
863.5,0.577,15.8,55548,NaN,NaN,NaN,,,,,,,,,,,,
865.5,0.618,17.0,55742,NaN,NaN,NaN,,,,,,,,,,,,
866.5,0.535,14.6,55840,NaN,NaN,NaN,,,,,,,,,,,,
867.5,0.575,15.8,55937,NaN,NaN,NaN,,,,,,,,,,,,
869.5,0.619,17.1,56133,NaN,NaN,NaN,,,,,,,,,,,,
871.5,0.633,17.5,56330,NaN,NaN,NaN,,,,,,,,,,,,
875.5,0.584,16.0,56725,NaN,NaN,NaN,,,,,,,,,,,,
876.5,0.573,15.7,56824,NaN,NaN,NaN,,,,,,,,,,,,
877.5,0.616,17.0,56923,NaN,NaN,NaN,,,,,,,,,,,,
879.5,0.630,17.4,57122,NaN,NaN,NaN,,,,,,,,,,,,
881.5,0.635,17.5,57321,NaN,NaN,NaN,,,,,,,,,,,,
883.5,0.626,17.3,57521,NaN,NaN,NaN,,,,,,,,,,,,
885.5,0.630,17.4,57718,NaN,NaN,NaN,,,,,,,,,,,,
887.5,0.625,17.2,57916,NaN,NaN,NaN,,,,,,,,,,,,
888.5,0.580,15.9,58014,NaN,NaN,NaN,,,,,,,,,,,,
889.5,0.540,14.7,58112,NaN,NaN,NaN,,,,,,,,,,,,
890.5,0.543,14.8,58210,NaN,NaN,NaN,,,,,,,,,,,,
891.5,0.562,15.4,58308,NaN,NaN,NaN,,,,,,,,,,,,
892.5,0.579,15.9,58406,NaN,NaN,NaN,,,,,,,,,,,,
893.5,0.634,17.5,58504,NaN,NaN,NaN,,,,,,,,,,,,
894.5,0.610,16.8,58602,NaN,NaN,NaN,,,,,,,,,,,,
895.5,0.594,16.3,58700,NaN,NaN,NaN,,,,,,,,,,,,
896.5,0.572,15.7,58798,NaN,NaN,NaN,,,,,,,,,,,,
897.5,0.589,16.2,58896,NaN,NaN,NaN,,,,,,,,,,,,
898.5,0.584,16.0,58994,NaN,NaN,NaN,,,,,,,,,,,,
899.5,0.612,16.9,59088,NaN,NaN,NaN,,,,,,,,,,,,
901.5,0.601,16.5,59276,NaN,NaN,NaN,,,,,,,,,,,,
903.5,0.580,15.9,59464,NaN,NaN,NaN,,,,,,,,,,,,
905.5,0.599,16.5,59651,NaN,NaN,NaN,,,,,,,,,,,,
907.5,0.596,16.4,59837,NaN,NaN,NaN,,,,,,,,,,,,
909.5,0.617,17.0,60023,NaN,NaN,NaN,,,,,,,,,,,,
911.5,0.615,16.9,60207,NaN,NaN,NaN,,,,,,,,,,,,
913.5,0.628,17.3,60392,NaN,NaN,NaN,,,,,,,,,,,,
915.5,0.617,17.0,60565,NaN,NaN,NaN,,,,,,,,,,,,
917.5,0.615,17.0,60736,NaN,NaN,NaN,,,,,,,,,,,,
919.5,0.624,17.2,60907,NaN,NaN,NaN,,,,,,,,,,,,
921.5,0.618,17.0,61077,NaN,NaN,NaN,,,,,,,,,,,,
923.5,0.611,16.8,61248,NaN,NaN,NaN,,,,,,,,,,,,
925.5,0.611,16.8,61414,NaN,NaN,NaN,,,,,,,,,,,,
927.5,0.616,17.0,61580,NaN,NaN,NaN,,,,,,,,,,,,
929.5,0.614,16.9,61743,NaN,NaN,NaN,,,,,,,,,,,,
931.5,0.597,16.4,61900,NaN,NaN,NaN,,,,,,,,,,,,
933.5,0.606,16.7,62057,NaN,NaN,NaN,,,,,,,,,,,,
935.5,0.596,16.4,62213,NaN,NaN,NaN,,,,,,,,,,,,
937.5,0.575,15.8,62369,NaN,NaN,NaN,,,,,,,,,,,,
939.5,0.581,15.9,62525,NaN,NaN,NaN,,,,,,,,,,,,
941.5,0.573,15.7,62680,NaN,NaN,NaN,,,,,,,,,,,,
943.5,0.581,16.0,62836,NaN,NaN,NaN,,,,,,,,,,,,
945.5,0.576,15.8,62992,NaN,NaN,NaN,,,,,,,,,,,,
947.5,0.586,16.1,63148,NaN,NaN,NaN,,,,,,,,,,,,
949.5,0.606,16.7,63310,NaN,NaN,NaN,,,,,,,,,,,,
951.5,0.591,16.2,63479,NaN,NaN,NaN,,,,,,,,,,,,
953.5,0.582,16.0,63649,NaN,NaN,NaN,,,,,,,,,,,,
955.5,0.582,16.0,63841,NaN,NaN,NaN,,,,,,,,,,,,
957.5,0.581,15.9,64036,NaN,NaN,NaN,,,,,,,,,,,,
959.5,0.569,15.6,64238,NaN,NaN,NaN,,,,,,,,,,,,
961.5,0.565,15.5,64452,NaN,NaN,NaN,,,,,,,,,,,,
963.5,0.552,15.1,64665,NaN,NaN,NaN,,,,,,,,,,,,
965.5,0.569,15.6,64885,NaN,NaN,NaN,,,,,,,,,,,,
967.5,0.575,15.8,65112,NaN,NaN,NaN,,,,,,,,,,,,
969.5,0.570,15.6,65340,NaN,NaN,NaN,,,,,,,,,,,,
971.5,0.565,15.5,65574,NaN,NaN,NaN,,,,,,,,,,,,
973.5,0.563,15.4,65809,NaN,NaN,NaN,,,,,,,,,,,,
975.5,0.560,15.3,66043,NaN,NaN,NaN,,,,,,,,,,,,
977.5,0.558,15.3,66277,NaN,NaN,NaN,,,,,,,,,,,,
979.5,0.562,15.4,66511,NaN,NaN,NaN,,,,,,,,,,,,
981.5,0.562,15.4,66732,NaN,NaN,NaN,,,,,,,,,,,,
983.5,0.556,15.2,66951,NaN,NaN,NaN,,,,,,,,,,,,
985.5,0.555,15.2,67161,NaN,NaN,NaN,,,,,,,,,,,,
987.5,0.579,15.9,67358,NaN,NaN,NaN,,,,,,,,,,,,
989.5,0.573,15.7,67554,NaN,NaN,NaN,,,,,,,,,,,,
991.5,0.559,15.3,67708,NaN,NaN,NaN,,,,,,,,,,,,
993.5,0.558,15.3,67857,NaN,NaN,NaN,,,,,,,,,,,,
995.5,0.558,15.3,67993,NaN,NaN,NaN,,,,,,,,,,,,
997.5,0.554,15.1,68110,NaN,NaN,NaN,,,,,,,,,,,,
999.5,0.539,14.7,68227,NaN,NaN,NaN,,,,,,,,,,,,
1001.5,0.549,15.0,68331,NaN,NaN,NaN,,,,,,,,,,,,
1003.5,0.553,15.1,68434,NaN,NaN,NaN,,,,,,,,,,,,
1005.5,0.554,15.1,68535,NaN,NaN,NaN,,,,,,,,,,,,
1007.5,0.557,15.2,68632,NaN,NaN,NaN,,,,,,,,,,,,
1009.5,0.557,15.2,68730,NaN,NaN,NaN,,,,,,,,,,,,
1011.5,0.556,15.2,68826,NaN,NaN,NaN,,,,,,,,,,,,
1013.5,0.561,15.3,68921,NaN,NaN,NaN,,,,,,,,,,,,
1015.5,0.565,15.5,69016,NaN,NaN,NaN,,,,,,,,,,,,
1017.5,0.566,15.5,69111,NaN,NaN,NaN,,,,,,,,,,,,
1019.5,0.574,15.7,69207,NaN,NaN,NaN,,,,,,,,,,,,
1021.5,0.582,16.0,69306,NaN,NaN,NaN,,,,,,,,,,,,
1023.5,0.578,15.8,69405,NaN,NaN,NaN,,,,,,,,,,,,
1025.5,0.568,15.6,69506,NaN,NaN,NaN,,,,,,,,,,,,
1027.5,0.558,15.3,69610,NaN,NaN,NaN,,,,,,,,,,,,
1029.5,0.578,15.8,69713,NaN,NaN,NaN,,,,,,,,,,,,
1031.5,0.579,15.9,69835,NaN,NaN,NaN,,,,,,,,,,,,
1033.5,0.569,15.6,69958,NaN,NaN,NaN,,,,,,,,,,,,
1035.5,0.572,15.7,70081,NaN,NaN,NaN,,,,,,,,,,,,
1037.5,0.567,15.5,70205,NaN,NaN,NaN,,,,,,,,,,,,
1039.5,0.588,16.1,70328,NaN,NaN,NaN,,,,,,,,,,,,
1041.5,0.588,16.1,70452,NaN,NaN,NaN,,,,,,,,,,,,
1043.5,0.611,16.8,70575,NaN,NaN,NaN,,,,,,,,,,,,
1045.5,0.616,17.0,70708,NaN,NaN,NaN,,,,,,,,,,,,
1047.5,0.630,17.4,70856,NaN,NaN,NaN,,,,,,,,,,,,
1049.5,0.629,17.3,71003,NaN,NaN,NaN,,,,,,,,,,,,
1051.5,0.620,17.1,71160,NaN,NaN,NaN,,,,,,,,,,,,
1053.5,0.649,17.9,71319,NaN,NaN,NaN,,,,,,,,,,,,
1055.5,0.645,17.8,71479,NaN,NaN,NaN,,,,,,,,,,,,
1057.5,0.639,17.6,71644,NaN,NaN,NaN,,,,,,,,,,,,
1059.5,0.647,17.9,71808,NaN,NaN,NaN,,,,,,,,,,,,
1061.5,0.642,17.7,71975,NaN,NaN,NaN,,,,,,,,,,,,
1063.5,0.646,17.9,72142,NaN,NaN,NaN,,,,,,,,,,,,
1065.5,0.630,17.4,72308,NaN,NaN,NaN,,,,,,,,,,,,
1067.5,0.645,17.8,72473,NaN,NaN,NaN,,,,,,,,,,,,
1069.5,0.605,16.6,72638,NaN,NaN,NaN,,,,,,,,,,,,
1071.5,0.613,16.9,72793,NaN,NaN,NaN,,,,,,,,,,,,
1073.5,0.616,17.0,72947,NaN,NaN,NaN,,,,,,,,,,,,
1075.5,0.603,16.6,73095,NaN,NaN,NaN,,,,,,,,,,,,
1077.5,0.617,17.0,73232,NaN,NaN,NaN,,,,,,,,,,,,
1079.5,0.622,17.2,73369,NaN,NaN,NaN,,,,,,,,,,,,
1081.5,0.608,16.7,73476,NaN,NaN,NaN,,,,,,,,,,,,
1083.5,0.623,17.2,73580,NaN,NaN,NaN,,,,,,,,,,,,
1085.5,0.607,16.7,73676,NaN,NaN,NaN,,,,,,,,,,,,
1087.5,0.609,16.8,73759,NaN,NaN,NaN,,,,,,,,,,,,
1089.5,0.623,17.2,73843,NaN,NaN,NaN,,,,,,,,,,,,
1091.5,0.637,17.6,73926,NaN,NaN,NaN,,,,,,,,,,,,
1093.5,0.648,17.9,74009,NaN,NaN,NaN,,,,,,,,,,,,
1095.5,0.655,18.1,74092,NaN,NaN,NaN,,,,,,,,,,,,
1097.5,0.661,18.3,74177,NaN,NaN,NaN,,,,,,,,,,,,
1099.5,0.666,18.4,74261,NaN,NaN,NaN,,,,,,,,,,,,
1101.5,0.669,18.5,74348,NaN,NaN,NaN,,,,,,,,,,,,
1103.5,0.660,18.3,74436,NaN,NaN,NaN,,,,,,,,,,,,
1106.5,0.669,18.5,74570,NaN,NaN,NaN,,,,,,,,,,,,
1107.5,0.660,18.3,74615,NaN,NaN,NaN,,,,,,,,,,,,
1109.5,0.671,18.6,74704,NaN,NaN,NaN,,,,,,,,,,,,
1111.5,0.667,18.5,74798,NaN,NaN,NaN,,,,,,,,,,,,
1113.5,0.665,18.4,74892,NaN,NaN,NaN,,,,,,,,,,,,
1115.5,0.665,18.4,74986,NaN,NaN,NaN,,,,,,,,,,,,
1117.5,0.667,18.5,75083,NaN,NaN,NaN,,,,,,,,,,,,
1119.5,0.665,18.4,75180,NaN,NaN,NaN,,,,,,,,,,,,
1121.5,0.663,18.4,75279,NaN,NaN,NaN,,,,,,,,,,,,
1123.5,0.649,17.9,75380,NaN,NaN,NaN,,,,,,,,,,,,
1125.5,0.644,17.8,75480,NaN,NaN,NaN,,,,,,,,,,,,
1127.5,0.650,18.0,75583,NaN,NaN,NaN,,,,,,,,,,,,
1129.5,0.647,17.9,75686,NaN,NaN,NaN,,,,,,,,,,,,
1131.5,0.638,17.6,75790,NaN,NaN,NaN,,,,,,,,,,,,
1133.5,0.672,18.6,75895,NaN,NaN,NaN,,,,,,,,,,,,
1135.5,0.667,18.5,76000,NaN,NaN,NaN,,,,,,,,,,,,
1137.5,0.649,17.9,76107,NaN,NaN,NaN,,,,,,,,,,,,
1139.5,0.654,18.1,76214,NaN,NaN,NaN,,,,,,,,,,,,
1141.5,0.642,17.7,76321,NaN,NaN,NaN,,,,,,,,,,,,
1143.5,0.636,17.6,76429,NaN,NaN,NaN,,,,,,,,,,,,
1145.5,0.646,17.9,76538,NaN,NaN,NaN,,,,,,,,,,,,
1147.5,0.643,17.8,76648,NaN,NaN,NaN,,,,,,,,,,,,
1149.5,0.640,17.7,76759,NaN,NaN,NaN,,,,,,,,,,,,
1151.5,0.643,17.8,76871,NaN,NaN,NaN,,,,,,,,,,,,
1153.5,0.653,18.1,76984,NaN,NaN,NaN,,,,,,,,,,,,
