Proxy depth,UK'37,Published temperature,Published age,Marine04 age,Marine09 age,Age model error,,14C depth,Material,14C age,14C error,忖R,Marine04 age,,,Marine09 age,,
(cm),,(～C),(yr BP),(yr BP),(yr BP),"(yr, 1考)",,(cm),,(yr BP),"(yr, 1考)",(yr),median (yr BP),2考 lower (yr BP),2考 upper (yr BP),median (yr BP),2考 lower (yr BP),2考 upper (yr BP)
653,0.718,20.4,15720,16360,16592,330,,,,,,,,,,,,
658,0.724,20.6,15840,16465,16706,323,,,,,,,,,,,,
663,0.726,20.7,15970,16570,16821,313,,,,,,,,,,,,
668,0.705,20.0,16090,16675,16935,301,,,,,,,,,,,,
673,0.715,20.3,16210,16780,17049,285,,,,,,,,,,,,
678,0.690,19.6,16330,16885,17163,265,,,,,,,,,,,,
683,0.702,19.9,16450,16990,17277,240,,,,,,,,,,,,
688,0.693,19.7,16570,17096,17390,209,,,,,,,,,,,,
693,0.691,19.6,16640,17200,17465,232,,,,,,,,,,,,
698,0.682,19.3,16710,17304,17540,250,,,,,,,,,,,,
703,0.691,19.6,16790,17409,17614,263,,,,,,,,,,,,
708,0.694,19.7,16860,17513,17689,272,,,,,,,,,,,,
713,0.694,19.7,16930,17617,17764,276,,,,,,,,,,,,
718,0.681,19.3,17000,17722,17838,275,,,,,,,,,,,,
723,0.696,19.8,17070,17826,17912,271,,,,,,,,,,,,
728,0.666,18.9,17140,17930,17987,262,,,,,,,,,,,,
733,0.665,18.8,17220,18035,18061,247,,,,,,,,,,,,
738,0.674,19.1,17290,18139,18136,226,,,,,,,,,,,,
743,0.650,18.4,17360,18243,18210,197,,,,,,,,,,,,
748,0.671,19.0,17430,18348,18284,152,,,,,,,,,,,,
753,0.653,18.5,17520,18435,18373,178,,,,,,,,,,,,
758,0.653,18.5,17620,18519,18466,214,,,,,,,,,,,,
763,0.665,18.8,17720,18603,18558,242,,,,,,,,,,,,
768,0.662,18.7,17820,18686,18650,266,,,,,,,,,,,,
773,0.655,18.5,17920,18770,18742,285,,,,,,,,,,,,
778,0.658,18.6,18020,18854,18835,303,,,,,,,,,,,,
783,0.662,18.7,18120,18938,18927,317,,,,,,,,,,,,
788,0.630,17.8,18220,19021,19019,330,,,,,,,,,,,,
793,0.677,19.2,18320,19105,19111,341,,,,,,,,,,,,
798,0.658,18.6,18410,19189,19203,350,,,,,,,,,,,,
803,0.656,18.6,18510,19273,19295,358,,,,,,,,,,,,
813,0.665,18.8,18710,19441,19480,370,,,,,,,,,,,,
818,0.648,18.3,18810,19525,19572,373,,,,,,,,,,,,
823,0.655,18.5,18910,19608,19664,376,,,,,,,,,,,,
828,0.643,18.2,19010,19692,19756,378,,,,,,,,,,,,
833,0.641,18.1,19110,19776,19848,378,,,,,,,,,,,,
838,0.636,17.9,19210,19860,19940,377,,,,,,,,,,,,
843,0.657,18.6,19300,19944,20032,375,,,,,,,,,,,,
848,0.645,18.2,19400,20028,20124,372,,,,,,,,,,,,
853,0.646,18.2,19500,20112,20216,368,,,,,,,,,,,,
858,0.642,18.1,19600,20196,20308,363,,,,,,,,,,,,
863,0.636,17.9,19700,20280,20400,356,,,,,,,,,,,,
868,0.654,18.5,19800,20364,20492,348,,,,,,,,,,,,
873,0.643,18.2,19900,20447,20584,338,,,,,,,,,,,,
878,0.642,18.1,20000,20531,20676,327,,,,,,,,,,,,
883,0.629,17.7,20100,20615,20768,314,,,,,,,,,,,,
