Proxy depth,d18O,Temperature,Published age,Age model error
(m),(VSMOW),(°„C),(yr BP),"(yr, 1¶“)"
1843.74,-43.25,-56.5,26430,383.5
1844.13,-42.75,-55.0,26450,384
1844.47,-44.69,-60.9,26470,384
1844.76,-44.44,-60.1,26490,384
1845.05,-46.50,-66.4,26510,384.5
1845.36,-45.54,-63.5,26530,385.5
1845.72,-43.31,-56.7,26550,386
1846.02,-43.22,-56.4,26570,386.5
1846.33,-44.20,-59.4,26590,387.5
1846.66,-43.05,-55.9,26610,387.5
1847.00,-43.10,-56.1,26630,388.5
1847.34,-43.63,-57.7,26650,388.5
1847.66,-43.09,-56.0,26670,389
1848.00,-43.50,-57.3,26690,390
1848.30,-44.54,-60.4,26710,391
1848.67,-43.78,-58.1,26730,392
1849.04,-44.37,-59.9,26750,392.5
1849.36,-44.73,-61.0,26770,393
1849.71,-42.85,-55.3,26790,393.5
1850.04,-42.83,-55.2,26810,394.5
1850.39,-44.65,-60.8,26830,395
1850.74,-43.44,-57.1,26850,395.5
1851.08,-43.13,-56.1,26870,395.5
1851.42,-44.22,-59.5,26890,397
1851.79,-43.10,-56.1,26910,397
1852.17,-41.77,-52.0,26930,397.5
1852.51,-43.73,-58.0,26950,397.5
1852.83,-43.44,-57.1,26970,397.5
1853.15,-44.00,-58.8,26990,398.5
1853.49,-44.59,-60.6,27010,399
1853.86,-43.95,-58.6,27030,399
1854.21,-42.86,-55.3,27050,399
1854.57,-42.44,-54.0,27070,399.5
1854.91,-41.29,-50.5,27090,400
1855.20,-44.38,-60.0,27110,400.5
1855.52,-41.80,-52.1,27130,401
1855.84,-43.26,-56.5,27150,402
1856.18,-43.39,-56.9,27170,402
1856.50,-43.19,-56.3,27190,402
1856.86,-43.21,-56.4,27210,402.5
1857.23,-43.05,-55.9,27230,402.5
1857.56,-43.45,-57.1,27250,402.5
1857.91,-43.13,-56.1,27270,403
1858.23,-44.58,-60.6,27290,404
1858.56,-43.26,-56.5,27310,405
1858.90,-44.36,-59.9,27330,405.5
1859.24,-43.64,-57.7,27350,406.5
1859.58,-44.89,-61.5,27370,407
1859.93,-44.91,-61.6,27390,407.5
1860.22,-43.95,-58.6,27410,408
1860.53,-44.47,-60.2,27430,409
1860.88,-42.95,-55.6,27450,409.5
1861.22,-42.51,-54.3,27470,410
1861.69,-43.01,-55.8,27490,411
1862.24,-41.71,-51.8,27510,411
1862.75,-41.07,-49.9,27530,411.5
1863.36,-40.93,-49.4,27550,411.5
1863.95,-40.98,-49.6,27570,412.5
1864.58,-39.39,-44.7,27590,412.5
1865.24,-39.42,-44.8,27610,413
1865.79,-40.29,-47.5,27630,413.5
1866.38,-40.41,-47.9,27650,413.5
1867.03,-38.84,-43.1,27670,414
1867.72,-38.22,-41.2,27690,414.5
1868.43,-38.37,-41.6,27710,415.5
1869.12,-39.46,-45.0,27730,416
1869.60,-43.80,-58.2,27750,416.5
1869.90,-43.26,-56.5,27770,417.5
1870.19,-44.26,-59.6,27790,418
1870.54,-44.15,-59.3,27810,419
1870.85,-41.95,-52.5,27830,420
1871.17,-44.87,-61.5,27850,420.5
1871.49,-44.54,-60.4,27870,421.5
1871.82,-43.23,-56.5,27890,422.5
1872.12,-43.67,-57.8,27910,423.5
1872.50,-43.86,-58.4,27930,424.5
1872.81,-44.03,-58.9,27950,425
1873.14,-45.00,-61.9,27970,425.5
1873.46,-44.97,-61.8,27990,426.5
1873.77,-44.00,-58.8,28010,427.5
1874.10,-44.80,-61.2,28030,428
1874.39,-44.92,-61.6,28050,429
1874.69,-43.77,-58.1,28070,430
1874.97,-43.94,-58.6,28090,431
1875.29,-43.08,-56.0,28110,431.5
1875.58,-46.28,-65.8,28130,432.5
1875.90,-43.68,-57.8,28150,432.5
1876.19,-43.65,-57.7,28170,433.5
1876.50,-44.78,-61.2,28190,435
1876.84,-44.58,-60.6,28210,435.5
1877.13,-44.91,-61.6,28230,436.5
1877.47,-43.64,-57.7,28250,438
1877.79,-42.04,-52.8,28270,438.5
1878.10,-45.54,-63.5,28290,439
1878.44,-44.62,-60.7,28310,439.5
1878.75,-42.71,-54.9,28330,440
1879.09,-44.90,-61.5,28350,440
1879.38,-42.91,-55.5,28370,440
1879.75,-43.38,-56.9,28390,440.5
1880.12,-44.10,-59.1,28410,440.5
1880.45,-44.35,-59.9,28430,441
1880.75,-45.03,-61.9,28450,441.5
1881.10,-43.34,-56.8,28470,442
1881.49,-42.38,-53.9,28490,442.5
1881.84,-43.96,-58.7,28510,442.5
1882.19,-43.12,-56.1,28530,443
1882.62,-42.98,-55.7,28550,443.5
1883.10,-40.88,-49.3,28570,444
1883.62,-40.77,-48.9,28590,444
1884.17,-40.52,-48.2,28610,444.5
1884.75,-40.21,-47.2,28630,444.5
1885.38,-40.17,-47.1,28650,445
1885.91,-41.10,-50.0,28670,445
1886.57,-40.14,-47.0,28690,445.5
1887.16,-40.78,-49.0,28710,446.5
1887.77,-40.49,-48.1,28730,446.5
1888.47,-38.62,-42.4,28750,447
1889.11,-39.10,-43.9,28770,447.5
1889.79,-39.60,-45.4,28790,448
1890.48,-40.05,-46.8,28810,448
1891.07,-40.01,-46.6,28830,448.5
1891.57,-42.08,-52.9,28850,449
1891.96,-43.87,-58.4,28870,449
1892.31,-43.58,-57.5,28890,450
1892.65,-43.10,-56.1,28910,450.5
1892.95,-43.32,-56.7,28930,450.5
1893.28,-45.38,-63.0,28950,450.5
1893.60,-44.58,-60.6,28970,451.5
1893.92,-44.00,-58.8,28990,452.5
1894.23,-43.34,-56.8,29010,452.5
1894.52,-43.85,-58.3,29030,453.5
1894.79,-45.15,-62.3,29050,454.5
1895.08,-43.98,-58.7,29070,455.5
1895.35,-44.89,-61.5,29090,456
1895.64,-42.89,-55.4,29110,456.5
1895.93,-43.79,-58.2,29130,457
1896.20,-45.31,-62.8,29150,457.5
1896.50,-43.82,-58.3,29170,458.5
1896.78,-42.86,-55.3,29190,459
1897.05,-45.81,-64.3,29210,459
1897.32,-44.05,-59.0,29230,459.5
1897.63,-43.67,-57.8,29250,459.5
1897.89,-44.52,-60.4,29270,460
1898.20,-42.80,-55.1,29290,460.5
1898.48,-44.88,-61.5,29310,461.5
1898.78,-43.81,-58.2,29330,461.5
1899.08,-43.22,-56.4,29350,462
1899.35,-43.34,-56.8,29370,463
1899.61,-43.94,-58.6,29390,463
1899.90,-45.35,-62.9,29410,463.5
1900.16,-44.63,-60.7,29430,464
1900.40,-43.92,-58.6,29450,465
1900.64,-46.36,-66.0,29470,466
1900.91,-44.45,-60.2,29490,466.5
1901.16,-44.09,-59.1,29510,467.5
1901.46,-44.61,-60.7,29530,468.5
1901.78,-45.84,-64.4,29550,469
1902.06,-46.22,-65.6,29570,470
1902.34,-44.46,-60.2,29590,471.5
1902.60,-43.01,-55.8,29610,472.5
1902.87,-44.90,-61.5,29630,473
1903.16,-46.45,-66.3,29650,474
1903.42,-44.21,-59.4,29670,475
1903.67,-46.14,-65.3,29690,476.5
1903.98,-44.54,-60.4,29710,477
1904.27,-44.42,-60.1,29730,478
1904.57,-43.57,-57.5,29750,479
1904.85,-44.05,-59.0,29770,479.5
1905.12,-45.18,-62.4,29790,480
1905.42,-44.54,-60.4,29810,480.5
1905.74,-43.74,-58.0,29830,481.5
1906.01,-44.68,-60.9,29850,482.5
1906.28,-44.48,-60.3,29870,483
1906.58,-43.72,-57.9,29890,483.5
1906.89,-44.63,-60.7,29910,484
1907.22,-44.08,-59.0,29930,484.5
1907.54,-42.98,-55.7,29950,485.5
1907.80,-43.67,-57.8,29970,486.5
1908.09,-45.52,-63.4,29990,486.5
1908.37,-45.70,-64.0,30010,487.5
1908.67,-43.85,-58.3,30030,488.5
1908.95,-44.95,-61.7,30050,488.5
1909.22,-46.25,-65.7,30070,489.5
1909.50,-44.21,-59.4,30090,490
1909.77,-45.03,-61.9,30110,490.5
1910.09,-44.59,-60.6,30130,491
1910.36,-43.06,-55.9,30150,491.5
1910.63,-45.43,-63.2,30170,492
1910.92,-44.55,-60.5,30190,493
1911.19,-44.65,-60.8,30210,493.5
1911.46,-45.24,-62.6,30230,494.5
1911.72,-44.76,-61.1,30250,495
1912.04,-44.87,-61.5,30270,495.5
1912.33,-43.49,-57.2,30290,496
1912.60,-44.28,-59.7,30310,496.5
1912.87,-42.29,-53.6,30330,497
1913.19,-43.97,-58.7,30350,497.5
1913.44,-44.73,-61.0,30370,498
1913.69,-44.93,-61.6,30390,499.5
1913.92,-45.24,-62.6,30410,499.5
1914.17,-44.77,-61.1,30430,499.5
1914.48,-43.95,-58.6,30450,500
1914.78,-43.47,-57.2,30470,501
1915.13,-43.49,-57.2,30490,502
1915.41,-44.21,-59.4,30510,503
1915.75,-42.71,-54.9,30530,503.5
1916.08,-44.22,-59.5,30550,504
1916.43,-43.29,-56.6,30570,504.5
1916.77,-43.80,-58.2,30590,505.5
1917.12,-41.58,-51.4,30610,506
1917.45,-42.44,-54.0,30630,506.5
1917.81,-43.39,-56.9,30650,508
1918.23,-42.22,-53.4,30670,509
1918.67,-42.69,-54.8,30690,509.5
1919.11,-42.05,-52.9,30710,510.5
1919.47,-42.01,-52.7,30730,511
1919.83,-44.03,-58.9,30750,511.5
1920.21,-45.08,-62.1,30770,511.5
1920.56,-42.83,-55.2,30790,512
1920.91,-43.90,-58.5,30810,512.5
1921.27,-42.45,-54.1,30830,513.5
1921.61,-43.19,-56.3,30850,514.5
1921.94,-43.76,-58.1,30870,516
1922.22,-44.79,-61.2,30890,517
1922.53,-45.37,-63.0,30910,518
1922.87,-43.42,-57.0,30930,518
1923.16,-44.40,-60.0,30950,519
1923.46,-42.99,-55.7,30970,519
1923.78,-44.97,-61.8,30990,519.5
1924.13,-41.75,-51.9,31010,520.5
1924.46,-44.27,-59.6,31030,521
1924.78,-44.20,-59.4,31050,521.5
1925.11,-44.13,-59.2,31070,522.5
1925.45,-43.08,-56.0,31090,523.5
1925.78,-43.57,-57.5,31110,524
1926.08,-42.73,-54.9,31130,524.5
1926.36,-45.16,-62.3,31150,524.5
1926.63,-43.70,-57.9,31170,525.5
1926.96,-44.25,-59.6,31190,526.5
1927.32,-44.18,-59.3,31210,527
1927.64,-43.70,-57.9,31230,527.5
1927.94,-43.97,-58.7,31250,528.5
1928.25,-42.79,-55.1,31270,529.5
1928.56,-43.63,-57.7,31290,530.5
1928.83,-43.67,-57.8,31310,531.5
1929.15,-44.36,-59.9,31330,532
1929.45,-45.20,-62.5,31350,532.5
1929.77,-43.57,-57.5,31370,533
1930.07,-43.09,-56.0,31390,533.5
1930.35,-44.57,-60.5,31410,534.5
1930.66,-41.65,-51.6,31430,535
1930.96,-43.28,-56.6,31450,536
1931.24,-45.39,-63.0,31470,536.5
1931.55,-43.86,-58.4,31490,537
1931.85,-43.37,-56.9,31510,538
1932.15,-44.74,-61.1,31530,539
1932.51,-43.33,-56.8,31550,540
1932.83,-43.98,-58.7,31570,540.5
1933.15,-44.19,-59.4,31590,542
1933.48,-43.69,-57.9,31610,542.5
1933.80,-44.29,-59.7,31630,544.5
1934.11,-43.64,-57.7,31650,544.5
1934.47,-43.20,-56.4,31670,544.5
1934.80,-42.67,-54.7,31690,545.5
1935.12,-43.16,-56.2,31710,546
1935.46,-45.06,-62.0,31730,546
1935.79,-43.26,-56.5,31750,547
1936.11,-43.37,-56.9,31770,547.5
1936.42,-43.50,-57.3,31790,548
1936.74,-45.22,-62.5,31810,549
1937.04,-42.81,-55.2,31830,549.5
1937.36,-44.89,-61.5,31850,550
1937.65,-42.76,-55.0,31870,550.5
1937.97,-44.23,-59.5,31890,550.5
1938.28,-43.48,-57.2,31910,551.5
1938.60,-44.16,-59.3,31930,551.5
1938.95,-42.54,-54.3,31950,551.5
1939.32,-44.45,-60.2,31970,552
1939.68,-43.87,-58.4,31990,553.5
1940.03,-41.40,-50.9,32010,554
1940.48,-41.72,-51.8,32030,554.5
1940.90,-41.23,-50.4,32050,555.5
1941.39,-42.79,-55.1,32070,555.5
1941.84,-40.50,-48.1,32090,556.5
1942.31,-41.06,-49.8,32110,558
1942.82,-40.69,-48.7,32130,558.5
1943.31,-40.85,-49.2,32150,559
1943.82,-40.59,-48.4,32170,559.5
1944.26,-39.86,-46.2,32190,560
1944.73,-40.34,-47.6,32210,561
1945.23,-40.70,-48.7,32230,561
1945.83,-40.51,-48.2,32250,561.5
1946.41,-40.70,-48.7,32270,561.5
1946.96,-40.42,-47.9,32290,562
1947.49,-40.44,-47.9,32310,563
1948.01,-39.83,-46.1,32330,564.5
1948.59,-39.04,-43.7,32350,564.5
1949.20,-40.38,-47.8,32370,565
1949.79,-39.61,-45.4,32390,565
1950.41,-38.81,-43.0,32410,565
1951.02,-38.91,-43.3,32430,565.5
1951.65,-40.14,-47.0,32450,566
1952.12,-42.38,-53.9,32470,566
1952.45,-43.82,-58.3,32490,566.5
1952.71,-43.57,-57.5,32510,567
1953.00,-44.14,-59.2,32530,567.5
1953.27,-43.77,-58.1,32550,568
1953.58,-43.67,-57.8,32570,569.5
1953.92,-43.30,-56.7,32590,570
1954.26,-44.81,-61.3,32610,570.5
1954.58,-43.29,-56.6,32630,571.5
1954.82,-45.77,-64.2,32650,572.5
1955.10,-44.61,-60.7,32670,573
1955.38,-44.58,-60.6,32690,574.5
1955.67,-43.09,-56.0,32710,575.5
1955.96,-43.42,-57.0,32730,577.5
1956.25,-45.03,-61.9,32750,578.5
1956.53,-45.25,-62.6,32770,579.5
1956.82,-44.84,-61.4,32790,580.5
1957.11,-44.81,-61.3,32810,581.5
1957.42,-45.78,-64.2,32830,582
1957.72,-44.23,-59.5,32850,583
1958.02,-44.07,-59.0,32870,584
1958.28,-43.85,-58.3,32890,584.5
1958.57,-42.07,-52.9,32910,584.5
1958.85,-42.72,-54.9,32930,585.5
1959.16,-44.33,-59.8,32950,585.5
1959.46,-43.76,-58.1,32970,586
1959.76,-43.83,-58.3,32990,586
1960.01,-42.67,-54.7,33010,586.5
1960.25,-43.84,-58.3,33030,586.5
1960.55,-44.33,-59.8,33050,587
1960.82,-44.15,-59.3,33070,587.5
1961.07,-44.25,-59.6,33090,588
1961.35,-43.29,-56.6,33110,588.5
1961.65,-42.87,-55.4,33130,589.5
1961.91,-42.70,-54.8,33150,590.5
1962.23,-43.14,-56.2,33170,591
1962.49,-44.70,-60.9,33190,592
1962.76,-43.02,-55.8,33210,592.5
1963.03,-43.44,-57.1,33230,593.5
1963.32,-43.61,-57.6,33250,594
1963.61,-45.89,-64.6,33270,595
1963.95,-43.29,-56.6,33290,595
1964.30,-43.35,-56.8,33310,595.5
1964.62,-41.90,-52.4,33330,596
1965.14,-41.15,-50.1,33350,596
1965.64,-41.56,-51.4,33370,596.5
1966.18,-40.98,-49.6,33390,597
1966.73,-39.74,-45.8,33410,597.5
1967.27,-40.08,-46.8,33430,597.5
1967.79,-39.61,-45.4,33450,598
1968.38,-40.44,-47.9,33470,598
1968.97,-40.32,-47.6,33490,598.5
1969.54,-38.92,-43.3,33510,599.5
1970.10,-39.98,-46.5,33530,600
1970.70,-39.96,-46.5,33550,600.5
1971.23,-39.70,-45.7,33570,601
1971.75,-39.91,-46.3,33590,601.5
1972.32,-40.07,-46.8,33610,602
1972.97,-38.59,-42.3,33630,603
1973.59,-39.06,-43.7,33650,604.5
1974.16,-39.83,-46.1,33670,605
1974.55,-40.52,-48.2,33690,606
1974.91,-41.82,-52.2,33710,607.5
1975.29,-41.98,-52.6,33730,608.5
1975.62,-42.06,-52.9,33750,610
1975.97,-42.39,-53.9,33770,610.5
1976.34,-42.40,-53.9,33790,611
1976.65,-42.16,-53.2,33810,612
1977.00,-44.12,-59.2,33830,612
1977.33,-41.36,-50.7,33850,613
1977.65,-43.39,-56.9,33870,614
1977.99,-42.95,-55.6,33890,615
1978.28,-42.82,-55.2,33910,615.5
1978.58,-44.86,-61.4,33930,616
1978.90,-42.81,-55.2,33950,616.5
1979.21,-43.39,-56.9,33970,617.5
1979.53,-42.27,-53.5,33990,618.5
1979.86,-42.68,-54.8,34010,619
1980.14,-43.05,-55.9,34030,620
1980.42,-42.22,-53.4,34050,620.5
1980.70,-43.30,-56.7,34070,621.5
1981.02,-43.07,-56.0,34090,621.5
1981.33,-42.13,-53.1,34110,622
1981.63,-42.34,-53.7,34130,622.5
1981.91,-43.38,-56.9,34150,623
1982.21,-43.15,-56.2,34170,624.5
1982.55,-41.84,-52.2,34190,625.5
1982.85,-42.67,-54.7,34210,626
1983.13,-42.30,-53.6,34230,627
1983.48,-43.47,-57.2,34250,627.5
1983.78,-44.04,-58.9,34270,628.5
1984.08,-43.38,-56.9,34290,629
1984.38,-42.35,-53.8,34310,629.5
1984.69,-42.41,-54.0,34330,630
1984.99,-44.39,-60.0,34350,631
1985.31,-42.63,-54.6,34370,632
1985.64,-43.15,-56.2,34390,632.5
1986.00,-42.33,-53.7,34410,633.5
1986.32,-41.98,-52.6,34430,634
1986.56,-43.23,-56.5,34450,634.5
1986.87,-42.70,-54.8,34470,635
1987.14,-43.39,-56.9,34490,635.5
1987.43,-43.95,-58.6,34510,636
1987.71,-42.59,-54.5,34530,637
1988.00,-43.10,-56.1,34550,637.5
1988.31,-43.92,-58.6,34570,638.5
1988.61,-43.51,-57.3,34590,639
1988.88,-41.78,-52.0,34610,640
1989.26,-41.32,-50.6,34630,641
1989.58,-42.26,-53.5,34650,641
1989.94,-43.09,-56.0,34670,641.5
1990.28,-44.35,-59.9,34690,643
1990.74,-40.90,-49.3,34710,643
1991.25,-40.22,-47.3,34730,644
1991.75,-39.35,-44.6,34750,644.5
1992.28,-40.40,-47.8,34770,645.5
1992.79,-40.99,-49.6,34790,645.5
1993.30,-40.21,-47.2,34810,646
1993.79,-40.35,-47.7,34830,646.5
1994.21,-41.16,-50.1,34850,647
1994.67,-40.45,-48.0,34870,647.5
1995.19,-41.79,-52.1,34890,647.5
1995.66,-40.08,-46.8,34910,648.5
1996.15,-41.30,-50.6,34930,648.5
1996.54,-41.06,-49.8,34950,649
1997.04,-41.15,-50.1,34970,649.5
1997.52,-40.04,-46.7,34990,649.5
1998.06,-39.72,-45.7,35010,649.5
1998.50,-39.08,-43.8,35030,650
1999.04,-39.52,-45.1,35050,650.5
1999.58,-40.02,-46.7,35070,651
2000.08,-40.36,-47.7,35090,651.5
2000.63,-39.75,-45.8,35110,652
2001.14,-39.31,-44.5,35130,652.5
2001.70,-40.11,-46.9,35150,653.5
2002.23,-40.46,-48.0,35170,653.5
2002.75,-38.74,-42.8,35190,654.5
2003.34,-39.64,-45.5,35210,654.5
2003.89,-39.32,-44.5,35230,655.5
2004.43,-39.82,-46.1,35250,655.5
2005.00,-39.21,-44.2,35270,656
2005.55,-39.61,-45.4,35290,657
2006.09,-38.48,-42.0,35310,657.5
2006.65,-38.81,-43.0,35330,658
2007.16,-39.45,-44.9,35350,658.5
2007.75,-38.80,-42.9,35370,659
2008.32,-38.25,-41.3,35390,659.5
2008.88,-39.18,-44.1,35410,660
2009.44,-39.46,-45.0,35430,660.5
2009.93,-40.96,-49.5,35450,660.5
2010.33,-42.74,-55.0,35470,661.5
2010.70,-42.95,-55.6,35490,662
2011.04,-44.65,-60.8,35510,662
2011.36,-40.86,-49.2,35530,662.5
2011.65,-43.18,-56.3,35550,663
2011.94,-42.78,-55.1,35570,663
2012.23,-42.88,-55.4,35590,664
2012.49,-41.54,-51.3,35610,665
2012.82,-42.92,-55.5,35630,665
2013.11,-42.91,-55.5,35650,666
2013.43,-41.75,-51.9,35670,666.5
2013.71,-41.57,-51.4,35690,668
2014.03,-41.30,-50.6,35710,668.5
2014.28,-44.02,-58.9,35730,669
2014.58,-43.05,-55.9,35750,669
2014.88,-43.14,-56.2,35770,670
2015.18,-44.11,-59.1,35790,671
2015.47,-44.88,-61.5,35810,672
2015.75,-44.37,-59.9,35830,673.5
2016.04,-44.75,-61.1,35850,674
2016.33,-43.88,-58.4,35870,674.5
2016.60,-44.02,-58.9,35890,675.5
2016.91,-41.76,-52.0,35910,676
2017.22,-43.07,-56.0,35930,676.5
2017.51,-42.45,-54.1,35950,677.5
2017.80,-43.33,-56.8,35970,677.5
2018.10,-43.34,-56.8,35990,678
2018.37,-43.63,-57.7,36010,679
2018.69,-43.20,-56.4,36030,680
2018.98,-43.09,-56.0,36050,680.5
2019.27,-43.11,-56.1,36070,681
2019.55,-42.56,-54.4,36090,682
2019.82,-43.05,-55.9,36110,682.5
2020.11,-42.43,-54.0,36130,683
2020.42,-40.64,-48.6,36150,684
2020.70,-43.78,-58.1,36170,684.5
2021.00,-42.71,-54.9,36190,686
2021.32,-43.12,-56.1,36210,686.5
2021.63,-43.18,-56.3,36230,686.5
2021.94,-44.56,-60.5,36250,687
2022.25,-42.31,-53.6,36270,688
2022.54,-43.35,-56.8,36290,688.5
2022.85,-41.17,-50.2,36310,689
2023.16,-41.89,-52.4,36330,690
2023.50,-42.49,-54.2,36350,691
2023.83,-43.57,-57.5,36370,692
2024.15,-41.99,-52.7,36390,692.5
2024.53,-43.74,-58.0,36410,693.5
2024.97,-41.83,-52.2,36430,694.5
2025.35,-41.87,-52.3,36450,695.5
2025.71,-41.40,-50.9,36470,696.5
2026.02,-43.40,-57.0,36490,697.5
2026.33,-43.00,-55.8,36510,698
2026.66,-43.04,-55.9,36530,698.5
2027.03,-42.38,-53.9,36550,699
2027.43,-41.52,-51.2,36570,700
2027.78,-41.92,-52.5,36590,700.5
2028.17,-39.88,-46.2,36610,701
2028.60,-40.22,-47.3,36630,701.5
2029.03,-41.79,-52.1,36650,701.5
2029.47,-41.09,-49.9,36670,701.5
2029.90,-40.73,-48.8,36690,701.5
2030.34,-41.32,-50.6,36710,702
2030.75,-41.36,-50.7,36730,702
2031.20,-41.23,-50.4,36750,702.5
2031.65,-41.37,-50.8,36770,703
2032.15,-39.93,-46.4,36790,703.5
2032.67,-41.13,-50.0,36810,704
2033.18,-41.21,-50.3,36830,705
2033.57,-41.19,-50.2,36850,705.5
2033.93,-41.51,-51.2,36870,706
2034.33,-41.47,-51.1,36890,706
2034.74,-42.16,-53.2,36910,706
2035.18,-41.18,-50.2,36930,706.5
2035.62,-41.03,-49.7,36950,706.5
2036.05,-40.84,-49.2,36970,706.5
2036.52,-41.21,-50.3,36990,707
2036.96,-41.45,-51.0,37010,707.5
2037.39,-40.73,-48.8,37030,708
2037.80,-40.78,-49.0,37050,708
2038.23,-41.31,-50.6,37070,708.5
2038.66,-40.04,-46.7,37090,709.5
2039.16,-40.52,-48.2,37110,709.5
2039.68,-40.26,-47.4,37130,710
2040.22,-39.92,-46.4,37150,710
2040.77,-39.47,-45.0,37170,710
2041.31,-39.69,-45.7,37190,710
2041.83,-39.35,-44.6,37210,710.5
2042.36,-40.40,-47.8,37230,710.5
2042.92,-39.95,-46.4,37250,711
2043.46,-39.39,-44.7,37270,711.5
2044.01,-38.89,-43.2,37290,712.5
2044.54,-39.43,-44.9,37310,712.5
2045.05,-40.84,-49.2,37330,712.5
2045.54,-40.19,-47.2,37350,713
2046.08,-40.76,-48.9,37370,713
2046.67,-39.03,-43.6,37390,713
2047.21,-39.16,-44.0,37410,713.5
2047.79,-38.75,-42.8,37430,713.5
2048.37,-38.55,-42.2,37450,714
2048.97,-39.31,-44.5,37470,714
2049.53,-39.96,-46.5,37490,714
2050.11,-38.60,-42.3,37510,714
2050.66,-38.63,-42.4,37530,714.5
2051.29,-38.50,-42.0,37550,714.5
2051.89,-39.60,-45.4,37570,715
2052.44,-39.04,-43.7,37590,715
2053.04,-38.70,-42.6,37610,715
2053.65,-39.19,-44.1,37630,715.5
2054.25,-38.56,-42.2,37650,715.5
2054.86,-38.73,-42.7,37670,716
2055.39,-39.29,-44.4,37690,716
2055.97,-38.75,-42.8,37710,716
2056.53,-39.11,-43.9,37730,716
2057.08,-38.89,-43.2,37750,716.5
2057.70,-39.04,-43.7,37770,716.5
2058.28,-39.37,-44.7,37790,717
2058.86,-38.75,-42.8,37810,717.5
2059.44,-39.66,-45.6,37830,718
2060.05,-39.17,-44.1,37850,718
2060.71,-38.92,-43.3,37870,718.5
2061.26,-39.18,-44.1,37890,719
2061.84,-38.97,-43.5,37910,719
2062.49,-38.13,-40.9,37930,719
2063.13,-39.07,-43.8,37950,719
2063.68,-38.88,-43.2,37970,720
2064.33,-38.16,-41.0,37990,720.5
2064.99,-38.75,-42.8,38010,720.5
2065.63,-39.01,-43.6,38030,720.5
2066.22,-38.67,-42.5,38050,722
2066.90,-38.21,-41.1,38070,722.5
2067.60,-37.87,-40.1,38090,723
2068.25,-38.22,-41.2,38110,723
2068.90,-38.53,-42.1,38130,723.5
2069.50,-37.58,-39.2,38150,724
2070.02,-39.55,-45.2,38170,724.5
2070.40,-42.16,-53.2,38190,725
2070.71,-41.77,-52.0,38210,725.5
2071.02,-42.12,-53.1,38230,725.5
2071.33,-42.10,-53.0,38250,726
2071.70,-42.05,-52.9,38270,726.5
2072.04,-42.62,-54.6,38290,727
2072.39,-43.30,-56.7,38310,727.5
2072.70,-43.48,-57.2,38330,728.5
2072.99,-41.51,-51.2,38350,730
2073.28,-43.54,-57.4,38370,730.5
2073.59,-39.90,-46.3,38390,731
2073.92,-41.88,-52.3,38410,731.5
2074.17,-43.58,-57.5,38430,732.5
2074.52,-41.92,-52.5,38450,732.5
2074.82,-41.41,-50.9,38470,733.5
2075.11,-44.24,-59.5,38490,734
2075.39,-43.00,-55.8,38510,734.5
2075.73,-43.10,-56.1,38530,735
2076.04,-41.80,-52.1,38550,735
2076.30,-44.31,-59.7,38570,735.5
2076.59,-42.12,-53.1,38590,735.5
2076.91,-42.77,-55.0,38610,736
2077.20,-42.74,-55.0,38630,736.5
2077.49,-43.76,-58.1,38650,737.5
2077.77,-44.41,-60.1,38670,738
2078.08,-42.34,-53.7,38690,738
2078.39,-43.42,-57.0,38710,739
2078.70,-42.78,-55.1,38730,739
2079.03,-44.18,-59.3,38750,739.5
2079.30,-43.23,-56.5,38770,739.5
2079.64,-43.39,-56.9,38790,740
2079.88,-43.54,-57.4,38810,740.5
2080.19,-42.41,-54.0,38830,740.5
2080.47,-41.67,-51.7,38850,741
2080.75,-42.86,-55.3,38870,742
2081.07,-43.23,-56.5,38890,742.5
2081.42,-41.34,-50.7,38910,744
2081.76,-42.51,-54.3,38930,745
2082.05,-41.68,-51.7,38950,745.5
2082.36,-43.85,-58.3,38970,746
2082.69,-44.43,-60.1,38990,747.5
2082.97,-45.16,-62.3,39010,748.5
2083.24,-42.13,-53.1,39030,748.5
2083.51,-43.08,-56.0,39050,749
2083.80,-44.58,-60.6,39070,749.5
2084.05,-43.24,-56.5,39090,750
2084.36,-43.68,-57.8,39110,751.5
2084.66,-43.45,-57.1,39130,752
2084.96,-42.28,-53.6,39150,752
2085.23,-43.00,-55.8,39170,753
2085.52,-44.15,-59.3,39190,754
2085.83,-43.43,-57.1,39210,755
2086.09,-44.21,-59.4,39230,756
2086.37,-43.40,-57.0,39250,756.5
2086.65,-42.61,-54.6,39270,757.5
2086.93,-44.15,-59.3,39290,758.5
2087.19,-42.37,-53.8,39310,759.5
2087.50,-43.58,-57.5,39330,760.5
2087.84,-43.74,-58.0,39350,761
2088.10,-43.61,-57.6,39370,762
2088.42,-41.92,-52.5,39390,763
2088.70,-41.65,-51.6,39410,764
2088.95,-44.66,-60.8,39430,765
2089.21,-44.17,-59.3,39450,765.5
2089.47,-44.32,-59.8,39470,766
2089.75,-43.43,-57.1,39490,767
2090.04,-42.24,-53.4,39510,767.5
2090.30,-42.56,-54.4,39530,768.5
2090.59,-41.71,-51.8,39550,770.5
2090.85,-44.69,-60.9,39570,771
2091.15,-43.47,-57.2,39590,772
2091.39,-43.03,-55.8,39610,773
2091.65,-42.35,-53.8,39630,773.5
2091.94,-42.48,-54.2,39650,774
