Proxy depth,UK'37,Published temperature,Published age,Marine04 age,Marine09 age,Age model error,,14C depth,Material,14C age,14C error,忖R,Marine04 age,,,Marine09 age,,
2835,0.659,18.2,85544,NaN,NaN,NaN,,,,,,,,,,,,
2845,0.705,19.6,85974,NaN,NaN,NaN,,,,,,,,,,,,
2905,0.691,19.2,88569,NaN,NaN,NaN,,,,,,,,,,,,
2925,0.753,21.0,89445,NaN,NaN,NaN,,,,,,,,,,,,
2945,0.749,20.9,90305,NaN,NaN,NaN,,,,,,,,,,,,
2985,0.732,20.4,91436,NaN,NaN,NaN,,,,,,,,,,,,
3050,0.727,20.2,92738,NaN,NaN,NaN,,,,,,,,,,,,
3131,0.729,20.3,94409,NaN,NaN,NaN,,,,,,,,,,,,
3201,0.735,20.5,96181,NaN,NaN,NaN,,,,,,,,,,,,
3281,0.743,20.7,98195,NaN,NaN,NaN,,,,,,,,,,,,
3350,0.750,20.9,101021,NaN,NaN,NaN,,,,,,,,,,,,
3387,0.753,21.0,103670,NaN,NaN,NaN,,,,,,,,,,,,
3424,0.739,20.6,106583,NaN,NaN,NaN,,,,,,,,,,,,
3434,0.699,19.4,107472,NaN,NaN,NaN,,,,,,,,,,,,
3494,0.706,19.6,111630,NaN,NaN,NaN,,,,,,,,,,,,
3534,0.739,20.6,113105,NaN,NaN,NaN,,,,,,,,,,,,
3574,0.711,19.8,114579,NaN,NaN,NaN,,,,,,,,,,,,
3584,0.717,19.9,114947,NaN,NaN,NaN,,,,,,,,,,,,
3624,0.647,17.9,116432,NaN,NaN,NaN,,,,,,,,,,,,
3644,0.657,18.2,117167,NaN,NaN,NaN,,,,,,,,,,,,
3684,0.730,20.3,117806,NaN,NaN,NaN,,,,,,,,,,,,
3724,0.770,21.5,118359,NaN,NaN,NaN,,,,,,,,,,,,
3754,0.791,22.1,118778,NaN,NaN,NaN,,,,,,,,,,,,
3795,0.817,22.9,119337,NaN,NaN,NaN,,,,,,,,,,,,
3852,0.802,22.4,120136,NaN,NaN,NaN,,,,,,,,,,,,
3923,0.805,22.5,121116,NaN,NaN,NaN,,,,,,,,,,,,
4002,0.793,22.2,122213,NaN,NaN,NaN,,,,,,,,,,,,
4052,0.792,22.2,123406,NaN,NaN,NaN,,,,,,,,,,,,
4115,0.779,21.8,125539,NaN,NaN,NaN,,,,,,,,,,,,
4152,0.693,19.2,126801,NaN,NaN,NaN,,,,,,,,,,,,
4182,0.656,18.1,127825,NaN,NaN,NaN,,,,,,,,,,,,
4222,0.647,17.9,129186,NaN,NaN,NaN,,,,,,,,,,,,
4262,0.649,17.9,130536,NaN,NaN,NaN,,,,,,,,,,,,
4302,0.635,17.5,131887,NaN,NaN,NaN,,,,,,,,,,,,
4371,0.616,17.0,135213,NaN,NaN,NaN,,,,,,,,,,,,
4452,0.618,17.0,139769,NaN,NaN,NaN,,,,,,,,,,,,
4522,0.628,17.3,143781,NaN,NaN,NaN,,,,,,,,,,,,
4528,0.640,17.7,144086,NaN,NaN,NaN,,,,,,,,,,,,
