2015.476	12.192	12192.0	-34.717
2015.9855	12.197	12197.0	-35.3983
2016.498	12.202	12202.0	-36.2864
2016.9955	12.208	12208.0	-34.4484
2017.496	12.214	12214.0	-36.1588
2017.9945	12.22	12220.0	-35.6407
2018.496	12.226	12226.0	-34.5661
2018.994	12.232	12232.0	-35.799
2019.495	12.238	12238.0	-33.9528
2019.993	12.244	12244.0	-35.1943
2020.494	12.25	12250.0	-35.0631
2020.993	12.255	12255.0	-34.3632
2021.495	12.26	12260.0	-35.1434
2021.9935	12.266	12266.0	-35.429
2022.495	12.271	12271.0	-36.2214
2022.995	12.276	12276.0	-34.599
2023.548	12.282	12282.0	-35.7771
2023.9965	12.287	12287.0	-33.7555
2024.498	12.292	12292.0	-35.3481
2024.9965	12.297	12297.0	-35.407
2025.498	12.303	12303.0	-35.9942
2025.997	12.309	12309.0	-36.863
2026.499	12.315	12315.0	-35.9566
2026.9975	12.322	12322.0	-35.9214
2027.499	12.328	12328.0	-36.376
2028.0045	12.334	12334.0	-35.3003
2028.51	12.34	12340.0	-36.6865
2029.001	12.344	12344.0	-35.2128
2029.495	12.35	12350.0	-36.866
2029.9925	12.354	12354.0	-36.2942
2030.493	12.36	12360.0	-36.3972
2030.992	12.366	12366.0	-36.5213
2031.494	12.372	12372.0	-35.6299
2031.993	12.378	12378.0	-35.644
2032.495	12.383	12383.0	-35.732
2032.9935	12.388	12388.0	-36.1819
2033.495	12.393	12393.0	-36.5947
2033.993	12.399	12399.0	-36.149
2034.494	12.405	12405.0	-35.8236
2034.9925	12.41	12410.0	-35.3713
2035.494	12.415	12415.0	-35.9776
2035.993	12.421	12421.0	-36.1034
2036.495	12.426	12426.0	-35.7556
2036.993	12.431	12431.0	-35.6495
2037.494	12.437	12437.0	-36.1884
2037.9935	12.442	12442.0	-36.9935
2038.496	12.447	12447.0	-35.6831
2038.9945	12.453	12453.0	-36.0388
2039.496	12.458	12458.0	-36.5032
2039.9945	12.464	12464.0	-36.2367
2040.496	12.469	12469.0	-36.0567
2040.9735	12.475	12475.0	-35.7496
2041.451	12.48	12480.0	-36.1995
2041.9725	12.487	12487.0	-36.6706
2042.497	12.494	12494.0	-36.2305
2042.995	12.499	12499.0	-36.3383
2043.546	12.506	12506.0	-37.5149
2043.994	12.511	12511.0	-36.4598
2044.495	12.516	12516.0	-37.2189
2044.9945	12.522	12522.0	-37.2762
2045.497	12.529	12529.0	-36.5433
