"","Title","First Author","Year","URL","_gddid"
"7913","Bibliography of North American geology, 1969","Geological Survey (U.S.)","1972","https://www.sciencebase.gov/catalog/item/4f4e4a51e4b07f02db6298a8","55824747e13823b0bc47739a"
"7914","Low-18O silicic magmas: why are they so rare?","Balsley, Steven D.","1998","http://www.sciencedirect.com/science/article/pii/S0012821X98001617","54e25b18e138238a47f97c0a"
"7915","Experimental investigation of silicate-carbonate system at high pressure and high temperature","Martinez, Isabelle","1998","http://doi.wiley.com/10.1029/97JB03401","56de7748cf58f18c0c036a0c"
"7916","Antiquity of the Rı́o de la Plata craton in Tandilia, southern Buenos Aires province, Argentina","Pankhurst, R.J","2003","http://www.sciencedirect.com/science/article/pii/S0895981103000154","54b6e611e138230a74d156f0"
"7917","A model for continental crust genesis by arc accretion: rare earth element evidence from the Irish Caledonides","Draut, Amy E","2002","https://www.sciencedirect.com/science/article/pii/S0012821X02009317","5b55a74fcf58f18c0970c319"
"7918","Geology and mineral resource potential of the Palisade Wilderness Study Area, Mesa County, Colorado (GEM phase 2)","Hovorka, D. S.","1983","https://www.sciencebase.gov/catalog/item/4f4e4b32e4b07f02db6b46f8","55a7fae6e13823757cc703a1"
"7919","Eocardiids (Rodentia, Hystricognathi) from the Pinturas Formation, late early Miocene of Patagonia, Argentina","Kramarz, Alejandro G.","2006","http://www.tandfonline.com/doi/abs/10.1671/0272-4634%282006%2926%5B770%3AERHFTP%5D2.0.CO%3B2","58cb9797cf58f11dbc8f6213"
"7920","Variation of Cl and SO 3 Contents of Microphenocrystic Apatite in Intermediate to Silicic Igneous Rocks of Cenozoic Japanese Island Arcs: Implications for Porphyry Cu Metallogenesis in the Western Pacific Island Arcs","Imai, Akira","2004","http://doi.wiley.com/10.1111/j.1751-3928.2004.tb00211.x","56a699f2cf58f1944252e11e"
"7921","Petrologic constraints on the development of a large-volume, high temperature, silicic magma system: The Twin Falls eruptive centre, central Snake River Plain","Ellis, Ben S.","2010","http://www.sciencedirect.com/science/article/pii/S0024493710002598","54fb76afe138239936c6d503"
"7922","Exhumation of high-grade terranes—a review","Martignole, Jacques","1992","http://www.nrcresearchpress.com/doi/abs/10.1139/e92-063","57464135cf58f163d40e384e"
"7923","The Mount Manengouba, a complex volcano of the Cameroon Line: Volcanic history, petrological and geochemical features","Pouclet, André","2014","http://www.sciencedirect.com/science/article/pii/S1464343X14001290","54b43258e138239d8684ca6f"
"7924","Abstracts","","2010","http://doi.wiley.com/10.1111/j.1365-2869.2010.00868.x","5b2b6946cf58f15631149225"
"7925","Evolution of Martian atmospheric argon: Implications for sources of volatiles","Hutchins, Kevin S.","1996","http://doi.wiley.com/10.1029/96JE00860","56c0ff40cf58f15c72c8f701"
"7926","ASBMR 27th Annual Meeting SU001-SU527","","2005","http://doi.wiley.com/10.1002/jbmr.5650201305","5b862886cf58f1125c3bc2b3"
"7927","Sensitivity of leaf size and shape to climate: global patterns and paleoclimatic applications","Peppe, Daniel J.","2011","http://doi.wiley.com/10.1111/j.1469-8137.2010.03615.x","57dce8cecf58f14ff6e7473c"
"7928","Volcanic geomorphology—an overview","Thouret, J.-C","1999","http://www.sciencedirect.com/science/article/pii/S0012825299000148","5502e6b3e1382326932d7bf8"
"7929","Temporal consistency between granite evolution and tungsten mineralization in Huamei'ao, southern Jiangxi Province, China: Evidence from precise zircon U–Pb, molybdenite Re–Os, and muscovite 40Ar–39Ar isotope geochronology","Feng, Chengyou","2015","http://www.sciencedirect.com/science/article/pii/S0169136814001887","55f4554ccf58f16256a223d1"
"7930","Index 2010","","2011","http://doi.wiley.com/10.1111/j.1365-2451.2011.00783.x","57c2ee66cf58f109918767b1"
"7931","A Candida albicans -specific region of the α-pheromone receptor plays a selective role in the white cell pheromone response","Yi, Song","2009","http://doi.wiley.com/10.1111/j.1365-2958.2008.06575.x","5c67138b1faed6554895f755"
"7932","Zagros blueschists: Episodic underplating and long-lived cooling of a subduction zone","Angiboust, Samuel","2016","http://www.sciencedirect.com/science/article/pii/S0012821X16301042","580c0114cf58f16b6e6471d8"
"7933","Fault activity, tectonic segmentation, and deformation pattern of the western Himalaya on Ma timescales inferred from landscape morphology","Bookhagen","2018","http://dx.doi.org/10.1130/l681.1","5c3ed6c41faed655488cdd1b"
"7934","Geochemistry of Peruvian near-surface sediments","Böning, Philipp","2004","http://www.sciencedirect.com/science/article/pii/S001670370400403X","55c2ff41cf58f1a8110b8cd8"
"7935","Late Miocene–early Pliocene onset of N–S extension along the southern margin of the Central Andean Puna Plateau: Evidence from magmatic, geochronological and structural observations","Montero Lopez, M.C.","2010","http://www.sciencedirect.com/science/article/pii/S0040195110003495","54fa4a18e138239936c6cce6"
"7936","Geologic literature on North America, 1785-1918; Part I, Bibliography","Nickles, John M.","1923","https://www.sciencebase.gov/catalog/item/4f4e4b15e4b07f02db6a4ebd","572ce08ecf58f1342d44a0fa"
"7937","Current titles in marine geology","","1987","http://www.sciencedirect.com/science/article/pii/0025322787900454","54b43286e138239d86854903"
"7938","Environmental changes in the Pampean area of Argentina at the Matuyama–Brunhes (C1r–C1n) Chrons boundary","Nabel, Paulina E.","2000","http://www.sciencedirect.com/science/article/pii/S0031018200001401","54b43250e138239d8684b29d"
"7939","Use of a regional, relict landscape to measure vertical deformation of the eastern Tibetan Plateau","Clark, M. K.","2006","http://doi.wiley.com/10.1029/2005JF000294","56e0174fcf58f15ac60eae96"
"7940","Simultaneous determinations of U–Pb age, Hf isotopes and trace element compositions of zircon by excimer laser-ablation quadrupole and multiple-collector ICP-MS","Yuan, Hong-Lin","2008","http://www.sciencedirect.com/science/article/pii/S000925410700438X","54c018d0e1382389c54c3521"
"7941","Involvement of the Argentine Precordillera terrane in the Famatinian mobile belt: U-Pb SHRIMP and metamorphic evidence from the Sierra de Pie de Palo","Casquet, C.","2001","http://dx.doi.org/10.1130/0091-7613(2001)029<0703:iotapt>2.0.co;2","57954bfbcf58f1305e948e3f"
"7942","Buckminsterfullerene, its siblings, and soot: Carriers of trapped inert gases in meteorites?","Heymann, D.","1986","http://doi.wiley.com/10.1029/JB091iB13p0E135","5690737ccf58f1585852f595"
"7943","Composition, radioisotopic ages, and potential significance of an altered volcanic ash (bentonite) from the Upper Cretaceous Judith River Formation, Dinosaur Provincial Park, southern Alberta, Canada","Thomas, R.G.","1990","http://www.sciencedirect.com/science/article/pii/S0195667105800308","54b43253e138239d8684baef"
"7944","Petrogenesis of ore-forming granites with implications for W-mineralization in the super-large Shimensi tungsten-dominated polymetallic deposit in northern Jiangxi Province, South China","Shen, Neng-Ping","2018","https://www.sciencedirect.com/science/article/pii/S0169136817307011","5c2fdeeb1faed655488b6b04"
"7945","Two samaras of Rhamnaceae from the middle Miocene of southeast China","Sun, Bai-Nian","2018","https://www.sciencedirect.com/science/article/pii/S0034666718301507","5c31d1fe1faed655488ba1b0"
"7946","Bibliography Lithos volumes 1–39","","1997","http://www.sciencedirect.com/science/article/pii/S0024493797900001","54da90ece138235b0d06b307"
"7947","Geochemical and Sr–Nd–Pb isotopic compositions of Mesozoic mafic dikes from the Gan-Hang tectonic belt, South China: petrogenesis and geodynamic significance","Qi, Youqiang","2012","http://www.tandfonline.com/doi/abs/10.1080/00206814.2011.588820","58c88b1fcf58f1878c50f6a1"
"7948","Detrital zircon provenance of upper Cambrian-Permian strata and tectonic evolution of the Ellsworth Mountains, West Antarctica","Craddock, John P.","2017","http://www.sciencedirect.com/science/article/pii/S1342937X1630466X","58bfba30cf58f1014487abeb"
"7949","Genetic links between ash-flow calderas and associated ore deposits as revealed by large-scale thermo-mechanical modeling","Guillou-Frottier, L.","2000","http://www.sciencedirect.com/science/article/pii/S0377027300002468","55439db2e138233dfd7d2cd6"
"7950","High-pressure granulites: formation, recovery of peak conditions and implications for tectonics","O'Brien, P. J.","2003","http://doi.wiley.com/10.1046/j.1525-1314.2003.00420.x","56eecb66cf58f19ae1dfb35b"
"7951","Provenance of the Carboniferous Hochwipfel Formation (Karawanken Mountains, Austria/Slovenia) — Geochemistry versus petrography","Kutterolf, Steffen","2008","http://www.sciencedirect.com/science/article/pii/S0037073807003089","54b4328ee138239d86856058"
"7952","Emplacement and transformations of volcanic debris avalanches-A case study at El Misti volcano, Peru","Bernard, Karine","2017","https://www.sciencedirect.com/science/article/pii/S0377027316302542","5a2e1f2acf58f148d927c2d8"
"7953","Alunite and the role of magmatic fluids in the Tambo high-sulfidation deposit, El Indio–Pascua belt, Chile","Deyell, C.L.","2005","http://www.sciencedirect.com/science/article/pii/S0009254104003912","54c04b36e1382389c54c36ac"
"7954","The effects of flank collapses on volcano plumbing systems","Manconi, A.","2009","http://dx.doi.org/10.1130/g30104a.1","579e6a5ecf58f1a46d246512"
"7955","Chlorine-36 radioactivity in rain","Schaeffer, O. A.","1960","http://doi.wiley.com/10.1029/JZ065i012p04013","56a355bfcf58f1944252a38d"
"7956","A glimpse into Augustine volcano’s Pleistocene past: Insight from the petrology of a massive rhyolite deposit","Nadeau, Patricia A.","2015","","55f3c686cf58f16256a22001"
"7957","Plio-Pleistocene paleomagnetic secular variation and time averaged field: Ruiz-Tolima volcanic chain, Colombia","Sánchez-Duque, A.","2016","http://doi.wiley.com/10.1002/2015GC006149","56d7557fcf58f1762c57c444"
"7958","K-Ar age determination, whole-rock and oxygen isotope geochemistry of the post-collisional Bizmişen and Çaltı plutons, SW Erzincan, eastern Central Anatolia, Turkey","Önal, Ayten","2005","http://doi.wiley.com/10.1002/gj.1023","5681d87bcf58f1ba274d4a51"
"7959","Electrodeposition of In 2 O 3 thin films from a dimethylsulfoxide based electrolytic solution","Henríquez, R.","2013","http://doi.wiley.com/10.1002/pssa.201228534","5a444940cf58f14d05704a46"
"7960","Platinum-group elements, zircon Hf-O isotopes, and mineralogical constraints on magmatic evolution of the Pulang porphyry Cu-Au system, SW China","Gao, Jian-Feng","2018","https://www.sciencedirect.com/science/article/pii/S1342937X18300558","5c2963771faed655488adfe7"
"7961","Late Cretaceous oceanic plate reorganization and the breakup of Zealandia and Gondwana","van den Bogaard, P.","2019","https://www.sciencedirect.com/science/article/pii/S1342937X18302284","5c2963771faed655488adfe6"
"7962","Sea-Floor Magnetic Patterns and Basement Structure in the Southeastern Pacific","Herron, E.M.","","http://deepseadrilling.org/35/dsdp_toc.htm","5c19faec1faed65548892344"
"7963","The Early Triassic Andean-type Halagatu granitoids pluton in the East Kunlun orogen, northern Tibet Plateau: Response to the northward subduction of the Paleo-Tethys Ocean","Pei, XianZhi","2018","https://www.sciencedirect.com/science/article/pii/S1342937X18300728","5c2963771faed655488adfe4"
"7964","Nitrous oxide and N-nutrient cycling in the oxygen minimum zone off northern Chile","Farías, Laura","2007","http://www.sciencedirect.com/science/article/pii/S0967063706003098","5569643ce1382382d70cfb3c"
"7965","Pb isotopes of granitoids suggest Devonian accretion of Yangtze (South China) craton to North China craton: Comment and Reply","Sun, Weidong","1998","http://dx.doi.org/10.1130/0091-7613(1998)026<0859:piogsd>2.3.co;2","57931bd6cf58f163453f1b51"
"7966","Edge tectonics (trench rollback, terrane export) of Gondwanaland-Pangea synchronized by supercontinental heat","Veevers, J.J.","2005","http://www.sciencedirect.com/science/article/pii/S1342937X05711473","54b43256e138239d8684c387"
"7967","Paleoclimatic significance of the temperature-dependent susceptibility of Holocene Loess along a NW-SE transect in the Chinese Loess Plateau","Deng, Chenglong","2000","http://doi.wiley.com/10.1029/2000GL008462","56f81b07cf58f1247be0a85b"
"7968","Basal slip and mechanical anisotropy of biotite","Kronenberg, Andreas K.","1990","http://doi.wiley.com/10.1029/JB095iB12p19257","56bda975cf58f15c72c8b544"
"7969","Phylogenetic support for a specialized clade of Cretaceous enantiornithine birds with information from a new species","O'Connor, Jingmai K.","2009","http://www.tandfonline.com/doi/abs/10.1080/02724634.2009.10010371","58cb74b1cf58f110d4648425"
"7970","Regional Exploration Targeting Model for Gangdese Porphyry Copper Deposits","ZUO, Renguang","2011","http://doi.wiley.com/10.1111/j.1751-3928.2011.00166.x","57ebe93ecf58f19c58975362"
"7971","Sr-isotope chronostratigraphy of Paleogene–Neogene marine deposits: Austral Basin, southern Patagonia (Argentina)","Parras, Ana","2012","http://www.sciencedirect.com/science/article/pii/S0895981112000284","54efeb72e138237cc9152d0a"
"7972","Growth and maturation of a mid- to shallow-crustal intrusive complex, North Cascades, Washington","Shea, Erin K.","2016","http://dx.doi.org/10.1130/ges01290.1","57d9c3c4cf58f1a8212a1100"
"7973","Did South American Mixed Paleofloras evolve under thermal equability or in the absence of an effective Andean barrier during the Cenozoic?","Hinojosa, Luis Felipe","2005","http://www.sciencedirect.com/science/article/pii/S0031018204005681","54b4324ae138239d8684a49f"
"7974","Biological and physical controls on N 2 , O 2 , and CO 2 distributions in contrasting Southern Ocean surface waters","Tortell, Philippe D.","2015","http://doi.wiley.com/10.1002/2014GB004975","56e45cc2cf58f10aae3ffd29"
"7975","Electrophysiological evidence for the presence of cystic fibrosis transmembrane conductance regulator (CFTR) in mouse sperm","Figueiras-Fierro, Dulce","2013","http://doi.wiley.com/10.1002/jcp.24166","57d97fc1cf58f18b32cec876"
"7976","The role of collisional tectonics in the metallogeny of the Central Andean tin belt","Mlynarczyk, Michael S.J.","2005","http://www.sciencedirect.com/science/article/pii/S0012821X0500645X","54cd7da7e138236bcc92a486"
"7977","Paleomagnetism and Pangea: The road to reconciliation","Domeier, Mathew","2012","http://www.sciencedirect.com/science/article/pii/S0040195111004550","54b9a8aae1382369e57e4db2"
"7978","THE ONTOGENY MODEL: EVIDENCE FROM L2 ACQUISITION OF SPANISH r","Major, Roy C.","1986","http://doi.wiley.com/10.1111/j.1467-1770.1986.tb01035.x","58d2c2e1cf58f15b61b17f42"
"7979","Zongo-San Gabán zone: Eocene foreland boundary of the Central Andean orogen, northwest Bolivia and southeast Peru","Farrar, E.","1988","http://dx.doi.org/10.1130/0091-7613(1988)016<0055:zsgnze>2.3.co;2","578b54cfcf58f156f520e156"
"7980","Palynology (pollen, spores and dinoflagellates) and cretaceous stratigraphy of the Dakhla Oasis, central Egypt","Schrank, Eckart","1998","http://www.sciencedirect.com/science/article/pii/S0899536298000049","54b4325ae138239d8684d106"
"7981","Earthquake supercycles in Central Italy, inferred from 36Cl exposure dating","Schlagenhauf, A.","2011","http://www.sciencedirect.com/science/article/pii/S0012821X11003050","54fd4995e138239936c6e1d1"
"7982","Comparison of latanoprost with fixed-combination dorzolamide and timolol in adult patients with elevated intraocular pressure: An eight-week, randomized, open-label, parallel-group, multicenter study in Latin America","Sussana, Remo","2004","http://www.sciencedirect.com/science/article/pii/S0149291804900756","59eab13bcf58f17ca8c80466"
"7983","Mapping and defining sources of variability in bioavailable strontium isotope ratios in the Eastern Mediterranean","Hartman, Gideon","2014","http://www.sciencedirect.com/science/article/pii/S0016703713006546","55c4bb69cf58f1a8110b958f"
"7984","Blind testing of rock varnish microstratigraphy as a chronometric indicator: results on late Quaternary lava flows in the Mojave Desert, California","Liu, Tanzhuo","2003","http://www.sciencedirect.com/science/article/pii/S0169555X02003318","5519de6be1382394b500e1a0"
"7985","Dissolved gases in brackish thermal waters: an improved analytical method","LIOTTA, M.","2012","http://doi.wiley.com/10.1111/j.1468-8123.2012.00365.x","57c1afa5cf58f17210a5f3e7"
"7986","Structure control of geochemical anomalies in the Greaterville mining district, southeast of Tucson, Arizona","Drewes, Harald","1970","https://www.sciencebase.gov/catalog/item/4f4e4b0ae4b07f02db69d024","557a92b2e138233a711e1a41"
"7987","Late Oligocene-Early Miocene compressional tectosedimentary episode and associated land-mammal faunas in the Andes of central Chile and adjacent Argentina (32–37°s)","Semper, Thierry","1994","http://www.sciencedirect.com/science/article/pii/0040195194900329","54c46d3ce1382389c54c486a"
"7988","Geostandards and Geoanalytical Research Bibliographic Review 2006","Jochum, Klaus Peter","2007","http://doi.wiley.com/10.1111/j.1751-908X.2007.00891.x","57c5e957cf58f146032532fa"
"7989","Presto, Change-O","Cunningham, Aimee","2005","http://doi.wiley.com/10.2307/4016721","5851f7fbcf58f1543661f808"
"7990","An uncommon oyster breeding system in a Late Tertiary Patagonian species","IRIBARNE, OSCAR O.","1990","http://doi.wiley.com/10.1111/j.1502-3931.1990.tb01356.x","56c18ffdcf58f15c72c901dc"
"7991","The Cenozoic fold-and-thrust belt of Eastern Sardinia: Evidences from the integration of field data with numerically balanced geological cross section","Arragoni, S.","2016","http://doi.wiley.com/10.1002/2015TC004004","57f6a13dcf58f12b57594750"
"7992","Crustal thickness constraints on the geodynamic evolution of the Galapagos Volcanic Province","Sallarès, Valentı́","2003","http://www.sciencedirect.com/science/article/pii/S0012821X0300373X","54e4a3d7e138237cc914fde6"
"7993","Paleomagnetic and magnetic fabric studies of the San Gaspar ignimbrite, western Mexico—constraints on emplacement mode and source vents","Alva-Valdivia, L.M.","2005","http://www.sciencedirect.com/science/article/pii/S0377027305001228","55459865e138233dfd7d370c"
"7994","Geochronology of Neogene alkaline volcanic rocks (Miles Canyon basalt), southern Yukon Territory, Canada: the relative effectiveness of laser 40 Ar/ 39 Ar and K-Ar geochronology","Hart, Craig JR","1999","http://www.nrcresearchpress.com/doi/abs/10.1139/e99-049","574e19d7cf58f170dc94ff83"
"7995","Evolution of a multi-vent volcanic complex within a subsiding arc graben depression: Mount Wrightson Formation, Arizona","RIGGS, NANCY R.","1990","http://dx.doi.org/10.1130/0016-7606(1990)102<1114:eoamvv>2.3.co;2","578d5169cf58f116f21291e2"
"7996","Annual Index","","2000","http://www.sciencedirect.com/science/article/pii/S0016703700005755","55ba8104e1382373b63b8953"
"7997","Morphological, structural, and photoelectrochemical characterization of n-type Cu 2 O thin films obtained by electrodeposition","Grez, Paula","2012","http://doi.wiley.com/10.1002/pssa.201228286","5a2f8cd2cf58f11232a03a38"
"7998","Slab window migration and terrane accretion preserved by low-temperature thermochronology of a magmatic arc, northern Antarctic Peninsula","Guenthner, William R.","2010","http://doi.wiley.com/10.1029/2009GC002765","567463e5cf58f122156072fe"
"7999","Multi-proxy evidence for tectonic control on the expansion of C4 grasses in northwest Argentina","Cotton, Jennifer M.","2014","http://www.sciencedirect.com/science/article/pii/S0012821X14001587","54e530c2e138237cc9150026"
"8000","Geochemical exploration for uranium in playas","Leach, D.L.","1980","http://www.sciencedirect.com/science/article/pii/0375674280900096","5592dcd5e138236ee22181a4"
"8001","List of recent publications","Scott, W. E.","1958","http://doi.wiley.com/10.1029/JZ063i004p00840","56e09a92cf58f18d3908a704"
"8002","Book reviews","Hill, Matthew G.","2007","http://doi.wiley.com/10.1002/gea.20166","5697ec15cf58f1143ae0080d"
"8003","40 Ar/ 39 Ar geochronology reveals rapid change from plume-assisted to stress-dependent volcanism in the Newer Volcanic Province, SE Australia","Oostingh, K. F.","2017","http://doi.wiley.com/10.1002/2016GC006601","58f751c5cf58f19cac3ae08f"
"8004","Candidiasis and the impact of flow cytometry on antifungal drug discovery","Ku, Tsun Sheng N.","2017","https://www.tandfonline.com/doi/full/10.1080/17460441.2017.1377179","5ae04abbcf58f18e02ac6b01"
"8005","Subject Index Volume 164–173","","1999","http://www.sciencedirect.com/science/article/pii/S0012821X99002782","54cb672ce138236bcc929bc7"
"8006","Detrital thermochronologic record of burial heating and sediment recycling in the Magallanes foreland basin, Patagonian Andes","Fosdick, Julie C.","2015","http://doi.wiley.com/10.1111/bre.12088","57bed92acf58f13b3870cff4"
"8007","Geochemistry Articles – February 2010","","2010","http://www.sciencedirect.com/science/article/pii/S0146638010000562","5576bfa0e138234790a013b6"
"8008","Late Carboniferous bimodal volcanic rocks and coeval A-type granite in the Suman Khad area, Southwest Mongolia: Implications for the tectonic evolution","Zhu, Mingshuai","2017","http://www.sciencedirect.com/science/article/pii/S1367912017301426","598cd084cf58f18593c78612"
"8009","A field-trip guide to Yellowstone National Park, Wyoming, Montana, and Idaho; volcanic, hydrothermal, and glacial activity in the region","Fournier, Robert O.","1994","https://www.sciencebase.gov/catalog/item/4f4e4b24e4b07f02db6aec31","55b7ea55e13823bd29ba8451"
"8010","Mitteilungen über kleine Planeten.","Pokrowsky, K.","1913","http://doi.wiley.com/10.1002/asna.19131942203","58fd8662cf58f1bd8e484802"
"8011","Fractionation of Li, Be, Ga, Nb, Ta, In, Sn, Sb, W and Bi in the peraluminous Early Permian Variscan granites of the Cornubian Batholith: Precursor processes to magmatic-hydrothermal mineralisation","Simons, Beth","2017","http://www.sciencedirect.com/science/article/pii/S0024493717300506","598cf3c8cf58f19084121326"
"8012","U–Pb zircon ages from the northern Austral basin and their correlation with the Early Cretaceous exhumation and volcanism of Patagonia","Ghiglione, Matías C.","2015","http://www.sciencedirect.com/science/article/pii/S0195667115000221","55cd3267cf58f1b3b25e23b7"
"8013","A review of topographic controls on moraine distribution","Barr, Iestyn D.","2014","http://www.sciencedirect.com/science/article/pii/S0169555X1400395X","551a8f1de1382394b500e486"
"8014","Buffer effects of streamside native forests on water provision in watersheds dominated by exotic forest plantations","Little, Christian","2015","http://doi.wiley.com/10.1002/eco.1575","585b307bcf58f1a722da6e0e"
"8015","Research in the Geysers-Clear Lake geothermal area, Northern California","","1981","https://www.sciencebase.gov/catalog/item/4f4e4a55e4b07f02db62c67e","575f2e39cf58f16e3be2abb9"
"8016","The link between forearc tectonics and Pliocene–Quaternary deformation of the Coastal Cordillera, northern Chile","González, Gabriel","2003","http://www.sciencedirect.com/science/article/pii/S0895981103001007","54c65a14e1382389c54c5061"
"8017","Issue Information","","2015","http://doi.wiley.com/10.1002/grl.52044","56f3f79bcf58f12761bf03a0"
"8018","Oblique collision and accretion of the Netherlands Leeward Antilles to South America","Beardsley, A. G.","2007","http://doi.wiley.com/10.1029/2006TC002028","56e36ed3cf58f1772ac63c69"
"8019","Late orogenic mafic magmatism in the North Cascades, Washington: Petrology and tectonic setting of the Skymo layered intrusion","Whitney, D. L.","2008","http://dx.doi.org/10.1130/b26096.1","579d6772cf58f14e6cf0e35c"
"8020","Composition and evolution of the Ancestral South Sandwich Arc: Implications for the flow of deep ocean water and mantle through the Drake Passage Gateway","Pearce, J.A.","2014","http://www.sciencedirect.com/science/article/pii/S0921818114001829","55c92ea9cf58f1a8110ba837"
"8021","Circa 546Ma plume-related dykes in the ∼1Ga Novillo Gneiss (east-central Mexico): Evidence for the initial separation of Avalonia","Keppie, J. Duncan","2006","http://www.sciencedirect.com/science/article/pii/S0301926806000465","54b43271e138239d86851076"
"8022","Current status of groundwater arsenic and its impacts on health and mitigation measures in the Terai basin of Nepal: An overview","Yadav, Ishwar C.","2011","http://www.nrcresearchpress.com/doi/abs/10.1139/a11-002","57569680cf58f1914541c16f"
"8023","Phosphorus cycling in marine sediments from the continental margin off Namibia","Küster-Heins, Kathrin","2010","http://www.sciencedirect.com/science/article/pii/S0025322710001039","54b43278e138239d86852232"
"8024","Reappraisal of the Geology and Geochemistry of Volcán Zamorano, Central Mexico: Implications for Discriminating the Sierra Madre Occidental and Mexican Volcanic Belt Provinces","Verma, Surendra P.","2003","http://www.tandfonline.com/doi/abs/10.2747/0020-6814.45.8.724","58c852d7cf58f177aefc721d"
"8025","Kinematic evolution of the Patagonian retroarc fold-and-thrust belt and Magallanes foreland basin, Chile and Argentina, 51 30'S","Fosdick, J. C.","2011","http://dx.doi.org/10.1130/b30242.1","57a020b3cf58f1682cb36f4f"
"8026","List of Contents 2009","","2009","http://www.sciencedirect.com/science/article/pii/S0016703709006620","55c11ddccf58f1a8110b7dba"
"8027","Zircon U–Pb ages and Hf isotope compositions of the Mayuan migmatite complex, NW Fujian Province, Southeast China: Constraints on the timing and nature of a regional tectonothermal event associated with the Caledonian orogeny","Liu, Rui","2010","http://www.sciencedirect.com/science/article/pii/S0024493710001660","54fb73bfe138239936c6d4ed"
"8028","Should the biofilm mode of life be taken into consideration for microbial biocontrol agents?","Pandin, Caroline","2017","http://doi.wiley.com/10.1111/1751-7915.12693","5b528e61cf58f1a50a46a462"
"8029","Climate-induced changes to the ancestral population size of two Patagonian galaxiids: the influence of glacial cycling","ZEMLAK, TYLER S.","2011","http://doi.wiley.com/10.1111/j.1365-294X.2011.05352.x","580a88edcf58f1b1b77faa23"
"8030","Late Cretaceous protolith age and provenance of the Pelona and Orocopia Schists, southern California: Implications for evolution of the Cordilleran margin","Jacobson, Carl E.","2000","http://dx.doi.org/10.1130/0091-7613(2000)28<219:lcpaap>2.0.co;2","57946fadcf58f1b7ea1ce8ad"
"8031","Map showing compilation of isotopic ages of Cenozoic rocks in the Reno 1 degree by 2 degrees Quadrangle, Nevada and California","Stewart, J. H.","1994","https://www.sciencebase.gov/catalog/item/4f4e4a95e4b07f02db659e6b","557bcf22e138239225f865a4"
"8032","Geochemistry of Jamari complex, central-eastern Rondônia: Andean-type magmatic arc and Paleoproterozoic crustal growth of the southwestern Amazonian Craton, Brazil","Scandolara, Jaime E.","2013","http://www.sciencedirect.com/science/article/pii/S0895981113000643","54b6848ce138230a74d15561"
"8033","Along-strike changes in Himalayan thrust geometry: Topographic and tectonic discontinuities in western Nepal","Harvey, Jonathan E.","2015","http://dx.doi.org/10.1130/l444.1","57a37242cf58f19b54e8ac6b"
"8034","An overview of recovery of metals from slags","Shen, Huiting","2003","http://www.sciencedirect.com/science/article/pii/S0956053X02001642","5829760ecf58f13997061a05"
"8035","From oblique accretion to transpression in the evolution of the Altaid collage: New insights from West Junggar, northwestern China","Choulet, Flavien","2012","http://www.sciencedirect.com/science/article/pii/S1342937X11002073","54b43255e138239d8684c088"
"8036","Evidence for a dioecious mating system in Early Jurassic Hardapestheria maxwelli gen. et sp. nov. (Crustacea, Branchiopoda, Spinicaudata) from the Kalkrand Formation of Namibia","Stigall, Alycia L.","2014","http://doi.wiley.com/10.1111/pala.12055","57f92044cf58f12d1aae8671"
"8037","X-ray Structure of[Ru(bpy)3]0: An Expanded Atom or a New Electride?","Pérez-Cordero, Eduardo E.","1997","http://doi.wiley.com/10.1002/anie.199701371","5aaf19b6cf58f17ff4c5d7f4"
"8038","11 th World Congress of Endoscopic Surgery, September 2-5, 2008, Yokohama, Japan: Workshop","","2009","http://doi.wiley.com/10.1111/j.1758-5910.2009.00024.x","5b7c9992cf58f131d8c5421b"
"8039","Simultaneous preconcentration of toxic elements in artificial saliva extract of smokeless tobacco product, mainpuri by cloud point extraction method","Arain, Sadaf Sadia","2013","http://www.sciencedirect.com/science/article/pii/S0147651313000778","576b8b4ccf58f110bea5591e"
"8040","Discovery of solar wind neon in the Allende meteorite","Heymann, D.","1986","http://doi.wiley.com/10.1029/JB091iB04p0D460","56a30d6bcf58f19442529e23"
"8041","Cooling history of the northern Ford Ranges, Marie Byrd Land, West Antarctica","Richard, S. M.","1994","http://doi.wiley.com/10.1029/93TC03322","56e36eddcf58f1772ac63c73"
"8042","LA-ICP-MS U-Pb zircon geochronology of the Neoproterozoic igneous rocks from Northern Guangxi, South China: Implications for tectonic evolution","Wang, Xiao-Lei","2006","http://www.sciencedirect.com/science/article/pii/S0301926805002305","54b43271e138239d8685107c"
"8043","The Miocene Gangdese porphyry copper belt generated during post-collisional extension in the Tibetan Orogen","Hou, Zengqian","2009","http://www.sciencedirect.com/science/article/pii/S0169136808000759","55986cdae1382390cc640d7c"
"8044","Discovery of Middle Jurassic trench deposits in the Bangong-Nujiang suture zone: Implications for the timing of Lhasa-Qiangtang initial collision","Hu, Xiumian","2019","https://www.sciencedirect.com/science/article/pii/S004019511830413X","5c3281f01faed655488bb2ed"
"8045","Deposits associated with ultramafic–mafic complexes in Mexico: the Loma Baya case","González-Jiménez, José M.","2015","http://www.sciencedirect.com/science/article/pii/S0169136815001365","5598dfb4e1382390cc640fbb"
"8046","Thailand's crustal properties from tele-seismic receiver function studies","Noisagool, Sutthipong","2014","http://www.sciencedirect.com/science/article/pii/S0040195114003266","54ee8669e138237cc915273a"
